node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,session_id,row_count,degraded_count,degradation_fraction
warehouse_measurement:session:s042_01593:d5b2cc6cfed2,session,warehouse_measurement,S042_01593,synnetqos,session_id,S042_01593,S042_01593,10,3,0.3
warehouse_measurement:session:s042_01594:2b2375555526,session,warehouse_measurement,S042_01594,synnetqos,session_id,S042_01594,S042_01594,10,1,0.1
warehouse_measurement:session:s042_01595:61af70349bca,session,warehouse_measurement,S042_01595,synnetqos,session_id,S042_01595,S042_01595,10,10,1.0
warehouse_measurement:session:s042_01596:921e42fa1bff,session,warehouse_measurement,S042_01596,synnetqos,session_id,S042_01596,S042_01596,10,1,0.1
warehouse_measurement:session:s042_01597:16f58a08d498,session,warehouse_measurement,S042_01597,synnetqos,session_id,S042_01597,S042_01597,10,2,0.2
warehouse_measurement:session:s042_01598:9cbe827d94d4,session,warehouse_measurement,S042_01598,synnetqos,session_id,S042_01598,S042_01598,10,9,0.9
warehouse_measurement:session:s042_01599:a7f2ddde3812,session,warehouse_measurement,S042_01599,synnetqos,session_id,S042_01599,S042_01599,10,1,0.1
warehouse_measurement:session:s042_01600:77b42b2f731a,session,warehouse_measurement,S042_01600,synnetqos,session_id,S042_01600,S042_01600,10,6,0.6
warehouse_measurement:session:s042_01601:a7b0b12f9cc1,session,warehouse_measurement,S042_01601,synnetqos,session_id,S042_01601,S042_01601,10,9,0.9
warehouse_measurement:session:s042_01602:1abb22ed58f4,session,warehouse_measurement,S042_01602,synnetqos,session_id,S042_01602,S042_01602,10,2,0.2
warehouse_measurement:session:s042_01603:ace29f61f6e2,session,warehouse_measurement,S042_01603,synnetqos,session_id,S042_01603,S042_01603,10,9,0.9
warehouse_measurement:session:s042_01604:67f90005a9f7,session,warehouse_measurement,S042_01604,synnetqos,session_id,S042_01604,S042_01604,10,2,0.2
warehouse_measurement:session:s042_01605:277b918f38b4,session,warehouse_measurement,S042_01605,synnetqos,session_id,S042_01605,S042_01605,10,9,0.9
warehouse_measurement:session:s042_01606:e4833ba2347b,session,warehouse_measurement,S042_01606,synnetqos,session_id,S042_01606,S042_01606,10,0,0.0
warehouse_measurement:session:s042_01607:1712aa3249e5,session,warehouse_measurement,S042_01607,synnetqos,session_id,S042_01607,S042_01607,10,7,0.7
warehouse_measurement:session:s042_01608:072903992e2b,session,warehouse_measurement,S042_01608,synnetqos,session_id,S042_01608,S042_01608,10,8,0.8
warehouse_measurement:session:s042_01609:d7bf0889dc99,session,warehouse_measurement,S042_01609,synnetqos,session_id,S042_01609,S042_01609,10,9,0.9
warehouse_measurement:session:s042_01610:d5df89da0aa9,session,warehouse_measurement,S042_01610,synnetqos,session_id,S042_01610,S042_01610,10,2,0.2
warehouse_measurement:session:s042_01611:22f1d649a8d4,session,warehouse_measurement,S042_01611,synnetqos,session_id,S042_01611,S042_01611,10,9,0.9
warehouse_measurement:session:s042_01612:f88706f6fd72,session,warehouse_measurement,S042_01612,synnetqos,session_id,S042_01612,S042_01612,10,0,0.0
warehouse_measurement:session:s042_01613:b21eace88a1a,session,warehouse_measurement,S042_01613,synnetqos,session_id,S042_01613,S042_01613,10,6,0.6
warehouse_measurement:session:s042_01614:fd18368094b5,session,warehouse_measurement,S042_01614,synnetqos,session_id,S042_01614,S042_01614,10,9,0.9
warehouse_measurement:session:s042_01615:94d6ad833836,session,warehouse_measurement,S042_01615,synnetqos,session_id,S042_01615,S042_01615,10,5,0.5
warehouse_measurement:session:s042_01616:4b56535ec4ad,session,warehouse_measurement,S042_01616,synnetqos,session_id,S042_01616,S042_01616,10,6,0.6
warehouse_measurement:session:s042_01617:bf8ec737d784,session,warehouse_measurement,S042_01617,synnetqos,session_id,S042_01617,S042_01617,10,1,0.1
warehouse_measurement:session:s042_01618:ab75dd54fcc6,session,warehouse_measurement,S042_01618,synnetqos,session_id,S042_01618,S042_01618,10,8,0.8
warehouse_measurement:session:s042_01619:d0c5d1be601a,session,warehouse_measurement,S042_01619,synnetqos,session_id,S042_01619,S042_01619,10,2,0.2
warehouse_measurement:session:s042_01620:381ba073fb84,session,warehouse_measurement,S042_01620,synnetqos,session_id,S042_01620,S042_01620,10,6,0.6
warehouse_measurement:session:s042_01621:bc5bb71a87c8,session,warehouse_measurement,S042_01621,synnetqos,session_id,S042_01621,S042_01621,10,1,0.1
warehouse_measurement:session:s042_01622:b8f07ef27486,session,warehouse_measurement,S042_01622,synnetqos,session_id,S042_01622,S042_01622,10,3,0.3
warehouse_measurement:session:s042_01623:46aaa819dcb0,session,warehouse_measurement,S042_01623,synnetqos,session_id,S042_01623,S042_01623,10,0,0.0
warehouse_measurement:session:s042_01624:0b40c8d77b5a,session,warehouse_measurement,S042_01624,synnetqos,session_id,S042_01624,S042_01624,10,7,0.7
warehouse_measurement:session:s042_01625:5fc28cabae87,session,warehouse_measurement,S042_01625,synnetqos,session_id,S042_01625,S042_01625,10,7,0.7
warehouse_measurement:session:s042_01626:281bbcdbbcb9,session,warehouse_measurement,S042_01626,synnetqos,session_id,S042_01626,S042_01626,10,0,0.0
warehouse_measurement:session:s042_01627:478acdf556c4,session,warehouse_measurement,S042_01627,synnetqos,session_id,S042_01627,S042_01627,10,10,1.0
warehouse_measurement:session:s042_01628:db30adf68725,session,warehouse_measurement,S042_01628,synnetqos,session_id,S042_01628,S042_01628,10,10,1.0
warehouse_measurement:session:s042_01629:79e3d0dccd15,session,warehouse_measurement,S042_01629,synnetqos,session_id,S042_01629,S042_01629,10,10,1.0
warehouse_measurement:session:s042_01630:e3b2ef0af3c7,session,warehouse_measurement,S042_01630,synnetqos,session_id,S042_01630,S042_01630,10,3,0.3
warehouse_measurement:session:s042_01631:44f4a96861cf,session,warehouse_measurement,S042_01631,synnetqos,session_id,S042_01631,S042_01631,10,5,0.5
warehouse_measurement:session:s042_01632:d41a3e83b669,session,warehouse_measurement,S042_01632,synnetqos,session_id,S042_01632,S042_01632,10,10,1.0
warehouse_measurement:session:s042_01633:751236e9a6be,session,warehouse_measurement,S042_01633,synnetqos,session_id,S042_01633,S042_01633,10,2,0.2
warehouse_measurement:session:s042_01634:45a67dba0ed7,session,warehouse_measurement,S042_01634,synnetqos,session_id,S042_01634,S042_01634,10,8,0.8
warehouse_measurement:session:s042_01635:013d782be1a2,session,warehouse_measurement,S042_01635,synnetqos,session_id,S042_01635,S042_01635,10,7,0.7
warehouse_measurement:session:s042_01636:5d4fd3ae26b9,session,warehouse_measurement,S042_01636,synnetqos,session_id,S042_01636,S042_01636,10,5,0.5
warehouse_measurement:session:s042_01637:33f7ce05cfe4,session,warehouse_measurement,S042_01637,synnetqos,session_id,S042_01637,S042_01637,10,0,0.0
warehouse_measurement:session:s042_01638:9d0f23fe0632,session,warehouse_measurement,S042_01638,synnetqos,session_id,S042_01638,S042_01638,10,9,0.9
warehouse_measurement:session:s042_01639:1752e5abbe38,session,warehouse_measurement,S042_01639,synnetqos,session_id,S042_01639,S042_01639,10,10,1.0
warehouse_measurement:session:s042_01640:43cd358e2add,session,warehouse_measurement,S042_01640,synnetqos,session_id,S042_01640,S042_01640,10,0,0.0
warehouse_measurement:session:s042_01641:2648b61f0571,session,warehouse_measurement,S042_01641,synnetqos,session_id,S042_01641,S042_01641,10,5,0.5
warehouse_measurement:session:s042_01642:2eb97e4d5aad,session,warehouse_measurement,S042_01642,synnetqos,session_id,S042_01642,S042_01642,10,9,0.9
warehouse_measurement:session:s042_01643:04abc2edf01b,session,warehouse_measurement,S042_01643,synnetqos,session_id,S042_01643,S042_01643,10,3,0.3
warehouse_measurement:session:s042_01644:f4322b4298ea,session,warehouse_measurement,S042_01644,synnetqos,session_id,S042_01644,S042_01644,10,1,0.1
warehouse_measurement:session:s042_01645:64aa4fb39718,session,warehouse_measurement,S042_01645,synnetqos,session_id,S042_01645,S042_01645,10,9,0.9
warehouse_measurement:session:s042_01646:d9ca6e69de77,session,warehouse_measurement,S042_01646,synnetqos,session_id,S042_01646,S042_01646,10,2,0.2
warehouse_measurement:session:s042_01647:65964b1f9e7d,session,warehouse_measurement,S042_01647,synnetqos,session_id,S042_01647,S042_01647,10,3,0.3
warehouse_measurement:session:s042_01648:053d92e713b1,session,warehouse_measurement,S042_01648,synnetqos,session_id,S042_01648,S042_01648,10,7,0.7
warehouse_measurement:session:s042_01649:973cb6c9ffb6,session,warehouse_measurement,S042_01649,synnetqos,session_id,S042_01649,S042_01649,10,5,0.5
warehouse_measurement:session:s042_01650:d799742063f4,session,warehouse_measurement,S042_01650,synnetqos,session_id,S042_01650,S042_01650,10,5,0.5
warehouse_measurement:session:s042_01651:efcce1c5803e,session,warehouse_measurement,S042_01651,synnetqos,session_id,S042_01651,S042_01651,10,3,0.3
warehouse_measurement:session:s042_01652:ec2de1efda61,session,warehouse_measurement,S042_01652,synnetqos,session_id,S042_01652,S042_01652,10,3,0.3
warehouse_measurement:session:s042_01653:de37105f96b7,session,warehouse_measurement,S042_01653,synnetqos,session_id,S042_01653,S042_01653,10,2,0.2
warehouse_measurement:session:s042_01654:41e2f99af013,session,warehouse_measurement,S042_01654,synnetqos,session_id,S042_01654,S042_01654,10,10,1.0
warehouse_measurement:session:s042_01655:bdacd9632640,session,warehouse_measurement,S042_01655,synnetqos,session_id,S042_01655,S042_01655,10,1,0.1
warehouse_measurement:session:s042_01656:3b8baecd6dc6,session,warehouse_measurement,S042_01656,synnetqos,session_id,S042_01656,S042_01656,10,6,0.6
warehouse_measurement:session:s042_01657:0c17cd7b560c,session,warehouse_measurement,S042_01657,synnetqos,session_id,S042_01657,S042_01657,10,7,0.7
warehouse_measurement:session:s042_01658:82aefdf0a1ed,session,warehouse_measurement,S042_01658,synnetqos,session_id,S042_01658,S042_01658,10,8,0.8
warehouse_measurement:session:s042_01659:f794e5618f52,session,warehouse_measurement,S042_01659,synnetqos,session_id,S042_01659,S042_01659,10,10,1.0
warehouse_measurement:session:s042_01660:34e288417613,session,warehouse_measurement,S042_01660,synnetqos,session_id,S042_01660,S042_01660,10,1,0.1
warehouse_measurement:session:s042_01661:cd59b39267d4,session,warehouse_measurement,S042_01661,synnetqos,session_id,S042_01661,S042_01661,10,1,0.1
warehouse_measurement:session:s042_01662:d799dfd9e7be,session,warehouse_measurement,S042_01662,synnetqos,session_id,S042_01662,S042_01662,10,10,1.0
warehouse_measurement:session:s042_01663:6ee927c7c344,session,warehouse_measurement,S042_01663,synnetqos,session_id,S042_01663,S042_01663,10,7,0.7
warehouse_measurement:session:s042_01664:11d88db8e532,session,warehouse_measurement,S042_01664,synnetqos,session_id,S042_01664,S042_01664,10,3,0.3
warehouse_measurement:session:s042_01665:245cdbea754f,session,warehouse_measurement,S042_01665,synnetqos,session_id,S042_01665,S042_01665,10,6,0.6
warehouse_measurement:session:s042_01666:426241b52332,session,warehouse_measurement,S042_01666,synnetqos,session_id,S042_01666,S042_01666,10,0,0.0
warehouse_measurement:session:s042_01667:acdbdd2396f7,session,warehouse_measurement,S042_01667,synnetqos,session_id,S042_01667,S042_01667,10,7,0.7
warehouse_measurement:session:s042_01668:dac8f6305734,session,warehouse_measurement,S042_01668,synnetqos,session_id,S042_01668,S042_01668,10,9,0.9
warehouse_measurement:session:s042_01669:a4776f27307c,session,warehouse_measurement,S042_01669,synnetqos,session_id,S042_01669,S042_01669,10,9,0.9
warehouse_measurement:session:s042_01670:38526a3f92f2,session,warehouse_measurement,S042_01670,synnetqos,session_id,S042_01670,S042_01670,10,9,0.9
warehouse_measurement:session:s042_01671:35e6118008b6,session,warehouse_measurement,S042_01671,synnetqos,session_id,S042_01671,S042_01671,10,7,0.7
warehouse_measurement:session:s042_01672:5e39d7ed0e97,session,warehouse_measurement,S042_01672,synnetqos,session_id,S042_01672,S042_01672,10,9,0.9
warehouse_measurement:session:s042_01673:9e24af6e9c3d,session,warehouse_measurement,S042_01673,synnetqos,session_id,S042_01673,S042_01673,10,4,0.4
warehouse_measurement:session:s042_01674:b4a143dd2ad1,session,warehouse_measurement,S042_01674,synnetqos,session_id,S042_01674,S042_01674,10,6,0.6
warehouse_measurement:session:s042_01675:fd0aa3d32da5,session,warehouse_measurement,S042_01675,synnetqos,session_id,S042_01675,S042_01675,10,0,0.0
warehouse_measurement:session:s042_01676:44029955a6af,session,warehouse_measurement,S042_01676,synnetqos,session_id,S042_01676,S042_01676,10,2,0.2
warehouse_measurement:session:s042_01677:3e645c1d4f90,session,warehouse_measurement,S042_01677,synnetqos,session_id,S042_01677,S042_01677,10,2,0.2
warehouse_measurement:session:s042_01678:211103b7bf1e,session,warehouse_measurement,S042_01678,synnetqos,session_id,S042_01678,S042_01678,10,6,0.6
warehouse_measurement:session:s042_01679:a8291aecea6f,session,warehouse_measurement,S042_01679,synnetqos,session_id,S042_01679,S042_01679,10,0,0.0
warehouse_measurement:session:s042_01680:9dc7d6ac0f10,session,warehouse_measurement,S042_01680,synnetqos,session_id,S042_01680,S042_01680,10,3,0.3
warehouse_measurement:session:s042_01681:fc188801cdd2,session,warehouse_measurement,S042_01681,synnetqos,session_id,S042_01681,S042_01681,10,4,0.4
warehouse_measurement:session:s042_01682:4c4eacf37f3c,session,warehouse_measurement,S042_01682,synnetqos,session_id,S042_01682,S042_01682,10,10,1.0
warehouse_measurement:session:s042_01683:63f3cd432d9a,session,warehouse_measurement,S042_01683,synnetqos,session_id,S042_01683,S042_01683,10,10,1.0
warehouse_measurement:session:s042_01684:33258363b964,session,warehouse_measurement,S042_01684,synnetqos,session_id,S042_01684,S042_01684,10,7,0.7
warehouse_measurement:session:s042_01685:b64e741c781c,session,warehouse_measurement,S042_01685,synnetqos,session_id,S042_01685,S042_01685,10,7,0.7
warehouse_measurement:session:s042_01686:015f031515cd,session,warehouse_measurement,S042_01686,synnetqos,session_id,S042_01686,S042_01686,10,3,0.3
warehouse_measurement:session:s042_01687:f4aee0c2c154,session,warehouse_measurement,S042_01687,synnetqos,session_id,S042_01687,S042_01687,10,0,0.0
warehouse_measurement:session:s042_01688:eaff1483b75e,session,warehouse_measurement,S042_01688,synnetqos,session_id,S042_01688,S042_01688,10,7,0.7
warehouse_measurement:session:s042_01689:49c8fa4f3e9d,session,warehouse_measurement,S042_01689,synnetqos,session_id,S042_01689,S042_01689,10,1,0.1
warehouse_measurement:session:s042_01690:752daa2f3dc3,session,warehouse_measurement,S042_01690,synnetqos,session_id,S042_01690,S042_01690,10,1,0.1
warehouse_measurement:session:s042_01691:a3a2c3ffb67c,session,warehouse_measurement,S042_01691,synnetqos,session_id,S042_01691,S042_01691,10,2,0.2
warehouse_measurement:session:s042_01692:f353bf48126a,session,warehouse_measurement,S042_01692,synnetqos,session_id,S042_01692,S042_01692,10,10,1.0
warehouse_measurement:session:s042_01693:1193bce17c69,session,warehouse_measurement,S042_01693,synnetqos,session_id,S042_01693,S042_01693,10,2,0.2
warehouse_measurement:session:s042_01694:6e1cb80b4ee7,session,warehouse_measurement,S042_01694,synnetqos,session_id,S042_01694,S042_01694,10,1,0.1
warehouse_measurement:session:s042_01695:8917e6c82524,session,warehouse_measurement,S042_01695,synnetqos,session_id,S042_01695,S042_01695,10,6,0.6
warehouse_measurement:session:s042_01696:32332760b010,session,warehouse_measurement,S042_01696,synnetqos,session_id,S042_01696,S042_01696,10,3,0.3
warehouse_measurement:session:s042_01697:a92cd6f36375,session,warehouse_measurement,S042_01697,synnetqos,session_id,S042_01697,S042_01697,10,0,0.0
warehouse_measurement:session:s042_01698:7ffcc260517a,session,warehouse_measurement,S042_01698,synnetqos,session_id,S042_01698,S042_01698,10,4,0.4
warehouse_measurement:session:s042_01699:a43d03dfe030,session,warehouse_measurement,S042_01699,synnetqos,session_id,S042_01699,S042_01699,10,9,0.9
warehouse_measurement:session:s042_01700:5715111cff03,session,warehouse_measurement,S042_01700,synnetqos,session_id,S042_01700,S042_01700,10,1,0.1
warehouse_measurement:session:s042_01701:84d0235072b1,session,warehouse_measurement,S042_01701,synnetqos,session_id,S042_01701,S042_01701,10,6,0.6
warehouse_measurement:session:s042_01702:6ceaec48707c,session,warehouse_measurement,S042_01702,synnetqos,session_id,S042_01702,S042_01702,10,10,1.0
warehouse_measurement:session:s042_01703:9104557fc8d6,session,warehouse_measurement,S042_01703,synnetqos,session_id,S042_01703,S042_01703,10,5,0.5
warehouse_measurement:session:s042_01704:9436349db6be,session,warehouse_measurement,S042_01704,synnetqos,session_id,S042_01704,S042_01704,10,3,0.3
warehouse_measurement:session:s042_01705:cccd5e28decc,session,warehouse_measurement,S042_01705,synnetqos,session_id,S042_01705,S042_01705,10,7,0.7
warehouse_measurement:session:s042_01706:d84f1b7cb6bf,session,warehouse_measurement,S042_01706,synnetqos,session_id,S042_01706,S042_01706,10,3,0.3
warehouse_measurement:session:s042_01707:ec10b9226d2d,session,warehouse_measurement,S042_01707,synnetqos,session_id,S042_01707,S042_01707,10,1,0.1
