measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,hour,is_weekend,signal_strength_dbm,los_probability,distance_2d_m,distance_3d_m,breakpoint_distance_m,path_loss_db,deterministic_path_loss_db,shadow_fading_db,fast_fading_db,obstruction_penalty_db,weather_penalty_db,mobility_penalty_db,indoor_penalty_db,contextual_penalty_db,effective_tx_power_dbm,signal_strength_unclipped_dbm,rsrp_clipped,link_capacity_downlink_mbps,link_capacity_upload_mbps,offered_downlink_mbps,offered_upload_mbps,battery_level_percent,temperature_c,connected_duration_min,interval_handover_count,cumulative_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,carrier_frequency_ghz,day_of_week,time_of_day_bin,deployment_area,area_type,ue_profile,ue_capability_class,network_type,operator_profile,infrastructure_profile,propagation_model,propagation_scenario,los_state,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load
synnetqos_m_00008291,S042_00829,2025-08-12 22:51:59.022987,1,1,0,0,0,22,False,-101.74,0.012,1500.0,1500.02,222,136.92,146.62,-9.7,-1.82,2,5,0,0,7,44,-101.74,False,26.78,6.7,11.15,1.36,97.83,26.2,1,0,0,0.079,6.67,1.5,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Static,Rainy,Low,High,Moderate
synnetqos_m_00008292,S042_00829,2025-08-12 22:52:59.022987,1,1,0,1,0,22,False,-101.63,0.0124,1456.92,1456.95,222,137.06,146.17,-9.12,0.43,2,5,2,0,9,44,-101.63,False,32.31,8.08,701.69,29.7,97.7,29.2,2,0,0,0.134,32.57,1.457,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Walking,Rainy,Low,High,Heavy
synnetqos_m_00008293,S042_00829,2025-08-12 22:53:59.022987,1,1,0,0,0,22,False,-99.74,0.0128,1405.6,1405.63,222,137.36,145.62,-8.27,2.62,2,5,2,0,9,44,-99.74,False,41.46,10.36,96.59,37.83,97.58,29.7,3,2,2,0.093,28.96,1.406,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Walking,Rainy,Low,High,Light
synnetqos_m_00008294,S042_00829,2025-08-12 22:54:59.022987,0,0,0,0,0,22,False,-113.04,0.0127,1419.83,1419.85,222,144.81,145.78,-0.96,-3.23,2,5,2,0,9,44,-113.04,False,14.35,3.59,15.82,0.17,97.46,28.1,4,1,3,0.075,7.43,1.42,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Walking,Rainy,Low,Low,Light
synnetqos_m_00008295,S042_00829,2025-08-12 22:55:59.022987,1,1,0,1,0,22,False,-116.62,0.0129,1390.98,1391.01,222,151.57,145.46,6.11,-0.05,2,5,2,0,9,44,-116.62,False,0.95,0.24,10.0,0.98,97.34,27.4,5,0,3,0.13,0.86,1.391,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Walking,Rainy,Low,High,Light
synnetqos_m_00008296,S042_00829,2025-08-12 22:56:59.022987,1,1,1,1,1,22,False,-130.62,0.0129,1391.17,1391.2,222,160.73,145.46,15.26,-0.89,2,5,6,0,13,44,-130.62,False,0.0,0.0,105.71,70.14,97.22,30.1,6,2,5,0.089,0.0,1.391,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Streaming,Driving,Rainy,Low,High,Moderate
synnetqos_m_00008297,S042_00829,2025-08-12 22:57:59.022987,1,1,0,0,0,22,False,-105.0,0.0245,733.5,733.54,222,133.96,135.65,-1.69,-2.04,2,5,6,0,13,44,-105.0,False,26.06,6.52,63.69,3.3,97.1,32.3,7,2,7,0.109,20.37,0.733,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Driving,Rainy,Low,Medium,Light
synnetqos_m_00008298,S042_00829,2025-08-12 22:58:59.022987,1,1,0,0,0,22,False,-99.91,0.0142,1269.91,1269.94,222,131.15,144.07,-12.92,0.23,2,5,6,0,13,44,-99.91,False,88.46,22.12,3.8,1.95,97.0,29.1,8,1,8,0.104,2.9,1.27,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Driving,Rainy,Low,Medium,Moderate
synnetqos_m_00008299,S042_00829,2025-08-12 22:59:59.022987,1,1,0,0,0,22,False,-103.6,0.0352,510.95,511.02,222,134.6,130.11,4.49,-0.0,2,5,6,0,13,44,-103.6,False,11.77,2.94,1.72,0.31,96.9,28.9,9,5,13,0.105,1.31,0.511,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Driving,Rainy,Low,High,Light
synnetqos_m_00008300,S042_00829,2025-08-12 23:00:59.022987,0,0,0,0,0,23,False,-56.51,0.5196,50.0,50.72,222,86.85,94.69,-7.85,-0.66,2,5,6,0,13,44,-56.51,False,374.09,93.52,11.42,0.12,96.85,29.8,10,4,17,0.102,8.89,0.05,3.7,Tuesday,evening,Area_C,Urban,UE-Advanced,Advanced,5G NSA,Operator_F,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Call,Driving,Rainy,Low,Medium,Light
synnetqos_m_00008301,S042_00830,2025-07-30 18:08:25.319155,0,0,0,0,0,18,False,-68.67,0.2088,107.75,108.09,210,96.77,105.78,-9.01,-5.9,8,0,2,0,10,44,-68.67,False,420.23,147.08,297.69,2.74,99.61,30.8,1,0,0,0.112,241.64,0.108,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Medium,Medium,Light
synnetqos_m_00008302,S042_00830,2025-07-30 18:09:25.319155,0,0,0,0,0,18,False,-82.68,0.1687,126.04,126.32,210,116.5,108.17,8.33,-0.18,8,0,2,0,10,44,-82.68,False,655.22,229.33,352.58,26.06,99.41,28.0,2,0,0,0.043,115.45,0.126,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Clear,Medium,Low,Light
synnetqos_m_00008303,S042_00830,2025-07-30 18:10:25.319155,0,0,0,0,0,18,False,-50.0,0.5196,50.0,50.72,210,72.54,79.09,-6.55,-0.09,8,0,6,0,14,44,-42.63,True,163.19,57.12,121.0,13.12,99.22,28.3,3,6,6,0.13,123.23,0.05,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Gaming,Driving,Clear,Medium,High,Heavy
synnetqos_m_00008304,S042_00830,2025-07-30 18:11:25.319155,0,0,0,0,0,18,False,-51.88,0.5196,50.0,50.72,210,80.86,79.09,1.77,-1.02,8,0,6,0,14,44,-51.88,False,380.61,133.21,47.09,3.21,99.12,25.0,4,3,9,0.111,39.11,0.05,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Browse,Driving,Clear,Medium,Medium,Moderate
synnetqos_m_00008305,S042_00830,2025-07-30 18:12:25.319155,1,0,0,1,0,18,False,-71.87,0.088,210.78,210.95,210,103.37,116.03,-12.66,1.5,8,0,6,0,14,44,-71.87,False,158.11,55.34,781.06,34.49,98.87,28.4,5,5,14,0.152,175.68,0.211,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Driving,Clear,Medium,High,Heavy
synnetqos_m_00008306,S042_00830,2025-07-30 18:13:25.319155,1,1,0,1,0,18,False,-122.95,0.009,1998.39,1998.41,210,150.02,150.5,-0.48,-2.94,8,0,6,0,14,44,-122.95,False,13.09,4.58,111.68,11.41,98.71,30.6,6,1,15,0.121,11.92,1.998,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Driving,Clear,Medium,Medium,Light
synnetqos_m_00008307,S042_00830,2025-07-30 18:14:25.319155,1,1,1,1,0,18,False,-135.0,0.009,2000.0,2000.02,210,167.94,150.52,17.43,1.98,8,0,6,0,14,44,-135.97,True,0.0,0.0,75.48,0.36,98.57,26.8,7,5,20,0.153,0.0,2.0,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Driving,Clear,Medium,High,Light
synnetqos_m_00008308,S042_00830,2025-07-30 18:15:25.319155,1,1,0,1,0,18,False,-121.33,0.0091,1976.32,1976.34,210,152.59,150.33,2.26,1.26,8,0,6,0,14,44,-121.33,False,0.0,0.0,6.85,0.8,98.43,28.4,8,6,26,0.108,0.0,1.976,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Driving,Clear,Medium,High,Light
synnetqos_m_00008309,S042_00830,2025-07-30 18:16:25.319155,1,0,0,1,0,18,False,-111.7,0.0167,1078.68,1078.71,210,144.26,141.05,3.21,2.56,8,0,6,0,14,44,-111.7,False,5.18,1.81,560.16,12.93,98.3,24.1,9,4,30,0.075,2.8,1.079,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Driving,Clear,Medium,Medium,Moderate
synnetqos_m_00008310,S042_00830,2025-07-30 18:17:25.319155,1,1,1,1,0,18,False,-98.38,0.0242,743.6,743.65,210,127.32,135.35,-8.02,-1.06,8,0,6,0,14,44,-98.38,False,43.56,15.25,489.7,57.02,98.15,29.6,10,2,32,0.131,41.44,0.744,3.5,Wednesday,evening,Area_A,Urban,UE-Basic,Basic,5G SA,Operator_C,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Driving,Clear,Medium,High,Moderate
synnetqos_m_00008311,S042_00831,2025-07-26 11:43:05.845612,0,0,0,0,0,11,True,-104.16,0.0515,350.0,350.1,210,128.05,123.8,4.25,2.89,8,5,0,10,23,44,-104.16,False,86.06,30.12,2.75,0.85,96.23,30.3,1,0,0,0.065,1.28,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Rainy,Medium,Medium,Moderate
synnetqos_m_00008312,S042_00831,2025-07-26 11:44:05.845612,1,0,0,1,0,11,True,-110.45,0.0515,350.0,350.1,210,131.04,123.8,7.24,-0.41,8,5,0,10,23,44,-110.45,False,23.87,8.35,254.14,1.41,96.09,32.5,2,0,0,0.104,18.68,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Rainy,Medium,Medium,Light
synnetqos_m_00008313,S042_00831,2025-07-26 11:45:05.845612,1,0,0,1,0,11,True,-119.73,0.0515,350.0,350.1,210,140.26,123.8,16.46,-0.47,8,5,0,10,23,44,-119.73,False,14.66,5.13,384.66,71.77,95.95,27.0,3,0,0,0.108,11.8,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Rainy,Medium,Low,Light
synnetqos_m_00008314,S042_00831,2025-07-26 11:46:05.845612,0,0,0,0,0,11,True,-102.03,0.0515,350.0,350.1,210,123.14,123.8,-0.66,0.11,8,5,0,10,23,44,-102.03,False,36.6,12.81,46.06,6.29,95.82,29.2,4,0,0,0.097,26.57,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Rainy,Medium,High,Light
synnetqos_m_00008315,S042_00831,2025-07-26 11:47:05.845612,0,0,0,0,0,11,True,-99.23,0.0515,350.15,350.26,210,116.57,123.81,-7.24,-1.66,8,5,2,10,25,44,-99.23,False,144.66,50.63,24.67,0.48,95.71,28.1,5,0,0,0.074,13.38,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Rainy,Medium,Medium,Moderate
synnetqos_m_00008316,S042_00831,2025-07-26 11:48:05.845612,0,0,0,0,0,11,True,-95.56,0.0472,381.32,381.42,210,112.73,125.11,-12.38,-1.82,8,5,2,10,25,44,-95.56,False,77.45,27.11,48.86,13.85,95.6,27.6,6,2,2,0.073,24.73,0.381,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,High,Light
synnetqos_m_00008317,S042_00831,2025-07-26 11:49:05.845612,1,0,0,1,0,11,True,-99.61,0.0515,350.16,350.26,210,121.76,123.81,-2.04,3.15,8,5,2,10,25,44,-99.61,False,64.5,22.58,572.84,3.06,95.46,29.9,7,0,2,0.081,37.08,0.35,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,High,Light
synnetqos_m_00008318,S042_00831,2025-07-26 11:50:05.845612,0,0,0,0,0,11,True,-98.4,0.0496,363.02,363.12,210,119.49,124.36,-4.87,2.08,8,5,2,10,25,44,-98.4,False,165.29,57.85,442.55,7.33,95.25,30.4,8,0,2,0.096,119.5,0.363,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Rainy,Medium,Medium,Moderate
synnetqos_m_00008319,S042_00831,2025-07-26 11:51:05.845612,1,1,0,1,0,11,True,-114.95,0.0475,378.8,378.9,210,135.19,125.01,10.18,1.24,8,5,2,10,25,44,-114.95,False,14.53,5.09,1254.8,53.33,95.12,28.2,9,1,3,0.061,6.63,0.379,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Rainy,Medium,High,Heavy
synnetqos_m_00008320,S042_00831,2025-07-26 11:52:05.845612,0,0,0,0,0,11,True,-93.1,0.0475,378.8,378.9,210,116.27,125.01,-8.74,2.17,8,5,0,10,23,44,-93.1,False,342.5,119.87,2.36,0.92,95.03,28.1,10,0,3,0.092,1.65,0.379,3.5,Saturday,morning,Area_E,Urban,UE-Standard,Standard,5G SA,Operator_M,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Rainy,Medium,Medium,Moderate
synnetqos_m_00008321,S042_00832,2025-08-20 03:46:56.164944,1,0,0,1,0,3,False,-79.52,0.0474,380.0,380.1,210,123.49,125.06,-1.57,1.97,2,0,0,0,2,44,-79.52,False,164.35,41.09,1419.41,68.44,97.71,27.4,1,0,0,0.125,154.66,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Low,High,Light
synnetqos_m_00008322,S042_00832,2025-08-20 03:47:56.164944,0,0,0,0,0,3,False,-63.44,0.0474,380.0,380.1,210,105.91,102.35,3.56,0.47,2,0,0,0,2,44,-63.44,False,689.6,172.4,3.39,0.54,97.66,27.0,2,0,0,0.091,2.31,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Call,Static,Clear,Low,Low,Light
synnetqos_m_00008323,S042_00832,2025-08-20 03:48:56.164944,0,0,0,0,0,3,False,-70.68,0.0474,380.0,380.1,210,111.31,102.35,8.96,-1.37,2,0,0,0,2,44,-70.68,False,173.52,43.38,47.53,0.13,97.58,27.9,3,0,0,0.076,26.23,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n78,Browse,Static,Clear,Low,High,Heavy
synnetqos_m_00008324,S042_00832,2025-08-20 03:49:56.164944,0,0,0,0,0,3,False,-79.37,0.0474,380.0,380.1,210,120.0,125.06,-5.06,-1.37,2,0,0,0,2,44,-79.37,False,386.77,96.69,174.74,1.04,97.39,30.6,4,0,0,0.097,125.95,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Low,Medium,Light
synnetqos_m_00008325,S042_00832,2025-08-20 03:50:56.164944,1,0,0,1,0,3,False,-86.64,0.0474,380.0,380.1,210,129.0,125.06,3.94,0.36,2,0,0,0,2,44,-86.64,False,126.09,31.52,1500.0,60.69,97.25,27.2,5,0,0,0.072,64.55,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Low,High,Heavy
synnetqos_m_00008326,S042_00832,2025-08-20 03:51:56.164944,1,0,0,1,0,3,False,-98.95,0.0474,380.0,380.1,210,139.71,125.06,14.65,-1.25,2,0,0,0,2,44,-98.95,False,123.21,30.8,472.5,2.86,97.08,32.6,6,0,0,0.09,75.77,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Medium,Moderate
synnetqos_m_00008327,S042_00832,2025-08-20 03:52:56.164944,0,0,0,0,0,3,False,-82.82,0.0474,380.0,380.1,210,122.3,125.06,-2.76,-2.52,2,0,0,0,2,44,-82.82,False,383.89,95.97,40.81,4.88,96.97,25.0,7,0,0,0.115,36.81,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Medium,Moderate
synnetqos_m_00008328,S042_00832,2025-08-20 03:53:56.164944,0,0,0,0,0,3,False,-72.49,0.0474,380.0,380.1,210,114.09,125.06,-10.97,-0.4,2,0,0,0,2,44,-72.49,False,389.87,97.47,31.25,20.04,96.89,27.9,8,0,0,0.114,27.86,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,Medium,Moderate
synnetqos_m_00008329,S042_00832,2025-08-20 03:54:56.164944,1,0,0,1,0,3,False,-89.25,0.0474,380.0,380.1,210,129.51,125.06,4.45,-1.74,2,0,0,0,2,44,-89.25,False,116.94,29.24,651.64,38.78,96.74,28.5,9,0,0,0.072,63.49,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Static,Clear,Low,High,Heavy
synnetqos_m_00008330,S042_00832,2025-08-20 03:55:56.164944,0,0,0,0,0,3,False,-88.97,0.0474,380.0,380.1,210,130.83,125.06,5.77,-0.14,2,0,0,0,2,44,-88.97,False,115.1,28.78,26.15,2.49,96.65,26.8,10,0,0,0.095,17.64,0.38,3.5,Wednesday,night,Area_B,Urban,UE-Standard,Standard,5G NSA,Operator_B,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Low,High,Heavy
synnetqos_m_00008331,S042_00833,2025-08-16 19:08:06.456232,0,0,0,0,0,19,True,-95.62,0.02,900.0,900.04,210,137.65,138.27,-0.62,0.03,2,0,0,0,2,44,-95.62,False,213.99,74.9,11.37,0.35,86.0,29.4,1,0,0,0.109,9.59,0.9,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,Medium,Light
synnetqos_m_00008332,S042_00833,2025-08-16 19:09:06.456232,0,0,0,0,0,19,True,-92.36,0.02,900.0,900.04,210,133.89,138.27,-4.39,-0.47,2,0,0,0,2,44,-92.36,False,310.01,108.5,25.73,0.87,85.89,32.1,2,0,0,0.09,17.86,0.9,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Static,Clear,Low,Medium,Moderate
synnetqos_m_00008333,S042_00833,2025-08-16 19:10:06.456232,0,0,0,0,0,19,True,-92.52,0.02,900.0,900.04,210,135.84,138.27,-2.44,1.31,2,0,0,0,2,44,-92.52,False,108.33,37.92,106.69,17.47,85.71,28.7,3,0,0,0.095,73.71,0.9,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Static,Clear,Low,High,Moderate
synnetqos_m_00008334,S042_00833,2025-08-16 19:11:06.456232,0,0,0,0,0,19,True,-88.38,0.02,900.0,900.04,210,129.49,138.27,-8.78,-0.89,2,0,0,0,2,44,-88.38,False,369.29,129.25,1.93,0.17,85.62,30.0,4,0,0,0.093,1.33,0.9,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Static,Clear,Low,Medium,Moderate
synnetqos_m_00008335,S042_00833,2025-08-16 19:12:06.456232,1,1,0,1,0,19,True,-103.77,0.0194,929.3,929.34,210,145.18,138.77,6.42,1.41,2,0,2,0,4,44,-103.77,False,17.54,6.14,67.9,13.97,85.5,30.1,5,1,1,0.052,6.61,0.929,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Low,High,Moderate
synnetqos_m_00008336,S042_00833,2025-08-16 19:13:06.456232,0,0,0,0,0,19,True,-101.47,0.018,997.34,997.38,210,141.57,139.85,1.72,0.1,2,0,2,0,4,44,-101.47,False,84.62,29.62,39.3,0.92,85.36,32.0,6,1,2,0.107,31.21,0.997,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Browse,Walking,Clear,Low,Medium,Moderate
synnetqos_m_00008337,S042_00833,2025-08-16 19:14:06.456232,1,0,0,1,0,19,True,-100.5,0.0173,1039.63,1039.67,210,141.23,140.49,0.74,0.72,2,0,2,0,4,44,-100.5,False,87.61,30.66,379.26,10.31,85.17,30.6,7,0,2,0.113,74.32,1.04,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Low,Medium,Moderate
synnetqos_m_00008338,S042_00833,2025-08-16 19:15:06.456232,0,0,0,0,0,19,True,-97.4,0.0158,1135.68,1135.71,210,137.34,141.84,-4.5,-0.06,2,0,2,0,4,44,-97.4,False,65.05,22.77,148.24,71.87,85.01,31.2,8,0,2,0.093,45.58,1.136,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Gaming,Walking,Clear,Low,High,Light
synnetqos_m_00008339,S042_00833,2025-08-16 19:16:06.456232,0,0,0,0,0,19,True,-92.47,0.0165,1089.62,1089.66,210,135.56,141.2,-5.64,3.09,2,0,2,0,4,44,-92.47,False,104.34,36.52,9.08,0.56,84.91,32.4,9,0,2,0.058,4.07,1.09,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Call,Walking,Clear,Low,High,Light
synnetqos_m_00008340,S042_00833,2025-08-16 19:17:06.456232,1,0,0,1,0,19,True,-87.45,0.0169,1068.1,1068.13,210,125.81,140.9,-15.09,-1.64,2,0,2,0,4,44,-87.45,False,133.13,46.6,479.85,109.55,84.7,31.9,10,1,3,0.127,115.69,1.068,3.5,Saturday,evening,Area_D,Urban,UE-Basic,Basic,5G SA,Operator_J,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n78,Streaming,Walking,Clear,Low,High,Light
synnetqos_m_00008341,S042_00834,2025-08-20 09:29:26.742703,1,0,0,1,0,9,False,-89.39,0.0487,370.0,370.1,222,105.58,101.91,3.67,0.19,18,0,0,10,28,44,-89.39,False,120.0,30.0,451.08,13.98,87.7,30.8,1,0,0,0.087,75.98,0.37,3.7,Wednesday,morning,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_E,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,LOS,n77,Streaming,Static,Clear,High,High,Heavy
synnetqos_m_00008342,S042_00834,2025-08-20 09:30:26.742703,1,1,0,1,0,9,False,-120.63,0.0487,370.0,370.1,222,135.65,125.16,10.48,-0.98,18,0,0,10,28,44,-120.63,False,0.0,0.0,52.94,1.3,87.57,31.9,2,0,0,0.112,0.0,0.37,3.7,Wednesday,morning,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_E,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Browse,Static,Clear,High,Medium,Light
synnetqos_m_00008343,S042_00834,2025-08-20 09:31:26.742703,1,1,0,1,0,9,False,-112.63,0.0504,357.43,357.53,222,126.2,124.63,1.57,-0.43,18,0,2,10,30,44,-112.63,False,4.58,1.14,138.26,10.04,87.45,31.4,3,1,1,0.133,4.39,0.357,3.7,Wednesday,morning,Area_C,Urban,UE-Standard,Standard,5G NSA,Operator_E,Nominal,tr38901_umi_street_canyon,UMi_Street_Canyon,NLOS,n77,Gaming,Walking,Clear,High,Medium,Moderate
