measurement_id,session_id,timestamp,service_degraded,signal_strength_dbm,los_probability,distance_2d_m,path_loss_db,contextual_penalty_db,link_capacity_downlink_mbps,offered_downlink_mbps,download_speed_mbps,offered_upload_mbps,upload_speed_mbps,latency_ms,jitter_ms,ping_ms,interval_handover_count,activity_factor,data_usage_mb,distance_to_tower_km,throughput_satisfaction_ratio,downlink_shortfall_fraction,network_type,infrastructure_profile,band,app_type,movement_speed,weather,obstruction_level,congestion_level,tower_load,time_of_day_bin
synnetqos_m_00005002,S042_00500,2025-08-20 16:46:26.733272,0,-89.51,0.0624,290.0,127.32,8,692.98,35.19,35.6,0.17,0.18,43.57,0.06,45.1,0,0.081,21.59,0.29,1.0116510372264849,0.0,5G SA,Moderately_Degraded,n78,Call,Static,Clear,Medium,Low,Light,afternoon
synnetqos_m_00005003,S042_00500,2025-08-20 16:47:26.733272,0,-93.54,0.0624,290.0,130.79,8,145.05,380.46,144.75,1.6,1.47,102.76,0.26,100.6,0,0.122,132.28,0.29,0.38046049519003317,0.6195395048099668,5G SA,Moderately_Degraded,n78,Browse,Static,Clear,Medium,High,Heavy,afternoon
synnetqos_m_00005004,S042_00500,2025-08-20 16:48:26.733272,0,-84.99,0.0624,290.0,119.5,8,207.71,8.08,7.85,0.62,0.61,81.53,0.16,77.5,0,0.086,5.04,0.29,0.9715346534653465,0.02846534653465349,5G SA,Moderately_Degraded,n78,Call,Static,Clear,Medium,High,Light,afternoon
synnetqos_m_00005005,S042_00500,2025-08-20 16:49:26.733272,1,-73.99,0.0624,290.0,112.07,8,215.53,1500.0,215.53,73.55,72.31,33.33,0.07,33.6,0,0.063,101.41,0.29,0.14368666666666666,0.8563133333333334,5G SA,Moderately_Degraded,n78,Streaming,Static,Clear,Medium,High,Light,afternoon
synnetqos_m_00005006,S042_00500,2025-08-20 16:50:26.733272,0,-90.74,0.0624,290.0,126.92,8,375.87,92.01,85.35,1.16,1.2,67.52,0.09,69.7,0,0.143,91.27,0.29,0.9276165634170198,0.07238343658298019,5G SA,Moderately_Degraded,n78,Browse,Static,Clear,Medium,Medium,Light,afternoon
synnetqos_m_00005007,S042_00500,2025-08-20 16:51:26.733272,0,-61.98,0.0624,290.0,96.51,8,257.3,72.3,72.68,2.93,2.65,16.16,0.03,22.1,0,0.093,50.73,0.29,1.0052558782849241,0.0,5G SA,Moderately_Degraded,n78,Browse,Static,Clear,Medium,High,Heavy,afternoon
synnetqos_m_00005008,S042_00500,2025-08-20 16:52:26.733272,0,-71.61,0.0624,290.0,110.53,8,224.76,336.33,224.76,3.38,3.44,28.98,0.06,32.8,0,0.105,176.53,0.29,0.6682722326286683,0.3317277673713317,5G SA,Moderately_Degraded,n78,Streaming,Static,Clear,Medium,High,Heavy,afternoon
synnetqos_m_00005009,S042_00500,2025-08-20 16:53:26.733272,0,-85.57,0.0624,290.0,121.92,8,200.73,535.68,200.73,11.65,11.02,75.23,0.14,85.2,0,0.127,190.92,0.29,0.37471998207885304,0.625280017921147,5G SA,Moderately_Degraded,n78,Gaming,Static,Clear,Medium,High,Light,afternoon
synnetqos_m_00005010,S042_00500,2025-08-20 16:54:26.733272,1,-84.18,0.0624,290.0,121.65,8,502.38,5.34,4.99,0.39,0.38,47.58,0.07,47.0,0,0.156,5.85,0.29,0.9344569288389514,0.06554307116104863,5G SA,Moderately_Degraded,n78,Call,Static,Clear,Medium,Medium,Light,afternoon
synnetqos_m_00005011,S042_00501,2025-07-30 07:21:51.316352,1,-97.53,0.0305,590.0,128.91,12,83.09,667.04,75.15,110.29,28.73,116.93,0.44,116.3,0,0.103,58.23,0.59,0.11266190933077479,0.8873380906692252,5G SA,Nominal,n78,Streaming,Static,Clear,Low,High,Light,morning
synnetqos_m_00005012,S042_00501,2025-07-30 07:22:51.316352,0,-83.22,0.0305,590.0,117.46,12,853.36,109.03,98.65,14.34,13.74,31.27,0.03,28.8,0,0.093,68.94,0.59,0.9047968449050721,0.09520315509492794,5G SA,Nominal,n78,Gaming,Static,Clear,Low,Low,Light,morning
synnetqos_m_00005013,S042_00501,2025-07-30 07:23:51.316352,1,-101.39,0.0305,590.0,131.48,12,57.54,1500.0,53.49,15.65,14.78,136.93,0.25,137.0,0,0.131,52.43,0.59,0.035660000000000004,0.96434,5G SA,Nominal,n78,Gaming,Static,Clear,Low,High,Light,morning
synnetqos_m_00005014,S042_00501,2025-07-30 07:24:51.316352,0,-105.99,0.0305,590.0,136.19,12,58.04,15.15,15.46,1.14,1.08,84.03,0.1,86.8,0,0.058,6.7,0.59,1.0204620462046206,0.0,5G SA,Nominal,n78,Call,Static,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005015,S042_00501,2025-07-30 07:25:51.316352,0,-103.5,0.0305,590.0,136.4,12,34.08,9.84,10.05,0.81,0.78,135.95,0.4,139.3,0,0.108,8.14,0.59,1.0213414634146343,0.0,5G SA,Nominal,n78,Call,Static,Clear,Low,High,Heavy,morning
synnetqos_m_00005016,S042_00501,2025-07-30 07:26:51.316352,0,-87.78,0.0305,590.0,118.98,12,186.49,5.9,5.4,0.89,0.89,83.49,0.15,78.8,0,0.107,4.32,0.59,0.9152542372881356,0.0847457627118644,5G SA,Nominal,n78,Call,Static,Clear,Low,High,Light,morning
synnetqos_m_00005017,S042_00501,2025-07-30 07:27:51.316352,0,-96.8,0.0305,590.0,129.95,12,82.29,42.42,42.07,0.11,0.11,118.55,0.31,122.0,0,0.102,32.32,0.59,0.9917491749174917,0.008250825082508295,5G SA,Nominal,n78,Browse,Static,Clear,Low,High,Light,morning
synnetqos_m_00005018,S042_00501,2025-07-30 07:28:51.316352,1,-102.91,0.0305,590.0,135.6,12,39.87,433.37,37.61,7.29,7.2,137.31,0.29,133.0,0,0.081,22.81,0.59,0.08678496434917045,0.9132150356508295,5G SA,Nominal,n78,Gaming,Static,Clear,Low,High,Light,morning
synnetqos_m_00005019,S042_00501,2025-07-30 07:29:51.316352,0,-90.89,0.0305,590.0,128.19,12,644.91,125.41,112.9,4.5,4.09,51.1,0.04,47.9,0,0.067,56.38,0.59,0.9002471892193605,0.09975281078063947,5G SA,Nominal,n78,Gaming,Static,Clear,Low,Low,Light,morning
synnetqos_m_00005020,S042_00501,2025-07-30 07:30:51.316352,0,-104.17,0.0343,524.96,139.09,14,63.09,38.07,37.44,0.87,0.8,103.42,0.24,107.4,0,0.09,25.36,0.525,0.983451536643026,0.01654846335697402,5G SA,Nominal,n78,Call,Walking,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005021,S042_00502,2025-08-10 23:39:18.322800,0,-59.98,0.0699,260.2,93.86,10,429.29,6.2,6.08,0.04,0.04,14.21,0.04,11.3,2,0.103,4.68,0.26,0.9806451612903225,0.01935483870967747,5G SA,Moderately_Degraded,n28,Call,Walking,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00005022,S042_00502,2025-08-10 23:40:18.322800,0,-64.68,0.0825,223.31,97.69,10,214.55,36.52,34.02,9.28,8.4,22.34,0.05,24.7,0,0.105,26.69,0.223,0.9315443592552026,0.06845564074479737,5G SA,Moderately_Degraded,n28,Gaming,Walking,Clear,Medium,High,Light,evening
synnetqos_m_00005023,S042_00502,2025-08-10 23:41:18.322800,0,-71.99,0.0655,276.43,106.42,10,166.93,54.4,51.87,2.62,2.53,30.79,0.11,28.5,1,0.109,42.27,0.276,0.9534926470588235,0.04650735294117647,5G SA,Moderately_Degraded,n28,Gaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00005024,S042_00502,2025-08-10 23:42:18.322800,0,-69.5,0.0558,323.04,101.16,10,170.88,13.27,12.22,0.27,0.25,20.37,0.06,10.6,0,0.115,10.53,0.323,0.9208741522230596,0.07912584777694043,5G SA,Moderately_Degraded,n28,Call,Walking,Clear,Medium,High,Light,evening
synnetqos_m_00005025,S042_00502,2025-08-10 23:43:18.322800,0,-77.82,0.0538,334.86,111.87,10,155.19,150.42,147.97,3.82,3.88,56.06,0.3,63.7,1,0.067,74.51,0.335,0.983712272304215,0.016287727695785015,5G SA,Moderately_Degraded,n28,Gaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00005026,S042_00502,2025-08-10 23:44:18.322800,0,-79.58,0.0532,338.61,112.29,10,178.94,347.68,175.63,23.39,23.0,64.98,0.16,65.4,3,0.089,116.83,0.339,0.5051484123331799,0.49485158766682014,5G SA,Moderately_Degraded,n28,Gaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00005027,S042_00502,2025-08-10 23:45:18.322800,0,-82.51,0.0505,356.47,116.4,10,385.16,126.28,131.1,13.42,12.81,46.41,0.09,46.6,0,0.03,29.5,0.356,1.0381691479252455,0.0,5G SA,Moderately_Degraded,n28,Gaming,Walking,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00005028,S042_00502,2025-08-10 23:46:18.322800,0,-77.59,0.0393,457.56,114.07,10,411.76,68.4,65.97,0.66,0.67,29.66,0.07,29.4,1,0.11,54.59,0.458,0.9644736842105263,0.03552631578947374,5G SA,Moderately_Degraded,n28,Browse,Walking,Clear,Medium,Medium,Light,evening
synnetqos_m_00005029,S042_00502,2025-08-10 23:47:18.322800,0,-79.28,0.0393,457.56,111.12,8,766.91,17.62,16.4,0.18,0.17,23.0,0.03,19.1,0,0.104,12.75,0.458,0.930760499432463,0.06923950056753703,5G SA,Moderately_Degraded,n28,Call,Static,Clear,Medium,Low,Light,evening
synnetqos_m_00005030,S042_00502,2025-08-10 23:48:18.322800,1,-67.51,0.0551,327.06,99.68,10,183.45,1039.94,181.72,16.79,16.73,24.19,0.1,23.6,1,0.106,143.95,0.327,0.17474085043367885,0.8252591495663212,5G SA,Moderately_Degraded,n28,Streaming,Walking,Clear,Medium,High,Heavy,evening
synnetqos_m_00005031,S042_00503,2025-08-17 05:30:59.624619,1,-81.32,0.0942,198.73,114.68,9,172.57,836.91,172.57,12.2,11.86,69.76,0.24,67.8,1,0.06,78.27,0.199,0.2061989939181035,0.7938010060818965,5G SA,Moderately_Degraded,n78,Gaming,Walking,Rainy,Low,High,Heavy,night
synnetqos_m_00005032,S042_00503,2025-08-17 05:31:59.624619,0,-94.68,0.1232,159.75,128.15,9,210.82,85.55,79.89,3.46,3.34,77.41,0.14,79.2,0,0.115,68.99,0.16,0.9338398597311514,0.06616014026884864,5G SA,Moderately_Degraded,n78,Gaming,Walking,Rainy,Low,Medium,Light,night
synnetqos_m_00005033,S042_00503,2025-08-17 05:32:59.624619,0,-51.91,0.1673,126.78,87.63,9,430.68,15.4,14.2,0.22,0.22,17.55,0.03,14.5,0,0.099,10.51,0.127,0.922077922077922,0.07792207792207795,5G SA,Moderately_Degraded,n78,Call,Walking,Rainy,Low,Medium,Light,night
synnetqos_m_00005034,S042_00503,2025-08-17 05:33:59.624619,0,-67.97,0.4093,63.07,101.75,9,720.87,49.61,45.31,2.17,2.25,4.81,0.02,9.5,1,0.152,51.75,0.063,0.9133239266276961,0.08667607337230387,5G SA,Moderately_Degraded,n78,Browse,Walking,Rainy,Low,Low,Light,night
synnetqos_m_00005035,S042_00503,2025-08-17 05:34:59.624619,0,-50.0,0.5196,50.0,80.96,9,434.97,7.49,6.98,0.29,0.29,9.07,0.02,13.6,1,0.09,4.71,0.05,0.9319092122830441,0.06809078771695587,5G SA,Moderately_Degraded,n78,Call,Walking,Rainy,Low,Medium,Light,night
synnetqos_m_00005036,S042_00503,2025-08-17 05:35:59.624619,0,-75.57,0.3969,64.84,110.39,9,702.98,4.3,4.2,0.06,0.06,19.6,0.02,24.5,1,0.143,4.49,0.065,0.9767441860465117,0.023255813953488302,5G SA,Moderately_Degraded,n78,Call,Walking,Rainy,Low,Low,Light,night
synnetqos_m_00005037,S042_00503,2025-08-17 05:36:59.624619,0,-50.0,0.3969,64.84,81.41,7,798.1,328.48,315.97,6.96,6.93,7.49,0.01,5.0,0,0.137,323.7,0.065,0.9619154895275207,0.038084510472479294,5G SA,Moderately_Degraded,n78,Gaming,Static,Rainy,Low,Low,Light,night
synnetqos_m_00005038,S042_00503,2025-08-17 05:37:59.624619,0,-66.64,0.3969,64.84,101.3,7,798.1,174.3,163.55,18.93,17.99,14.73,0.02,13.1,0,0.105,128.5,0.065,0.938324727481354,0.06167527251864602,5G SA,Moderately_Degraded,n78,Gaming,Static,Rainy,Low,Low,Light,night
synnetqos_m_00005039,S042_00503,2025-08-17 05:38:59.624619,0,-50.0,0.3969,64.84,85.19,7,193.14,121.02,126.87,0.89,0.84,16.82,0.08,16.0,0,0.037,35.51,0.065,1.0483391175012395,0.0,5G SA,Moderately_Degraded,n78,Browse,Static,Rainy,Low,High,Moderate,night
synnetqos_m_00005040,S042_00503,2025-08-17 05:39:59.624619,0,-50.0,0.3969,64.84,78.17,7,811.83,56.04,51.13,0.59,0.62,8.12,0.01,15.3,0,0.122,46.96,0.065,0.912384011420414,0.08761598857958597,5G SA,Moderately_Degraded,n78,Browse,Static,Rainy,Low,Low,Light,night
synnetqos_m_00005041,S042_00504,2025-08-22 00:43:15.814014,0,-91.25,0.0399,450.64,117.02,20,327.59,79.9,74.11,1.93,1.93,65.75,0.13,63.4,2,0.069,38.6,0.451,0.9275344180225281,0.07246558197747188,5G SA,Nominal,n28,Browse,Walking,Clear,Medium,Medium,Light,night
synnetqos_m_00005042,S042_00504,2025-08-22 00:44:15.814014,0,-85.81,0.037,486.92,109.78,20,436.72,8.27,8.38,0.17,0.18,45.43,0.09,42.5,0,0.06,3.75,0.487,1.0133010882708586,0.0,5G SA,Nominal,n28,Call,Walking,Clear,Medium,Medium,Moderate,night
synnetqos_m_00005043,S042_00504,2025-08-22 00:45:15.814014,0,-79.15,0.0395,455.78,103.89,20,470.63,49.49,45.47,1.74,1.78,39.32,0.08,39.2,1,0.149,50.66,0.456,0.918771468983633,0.08122853101636696,5G SA,Nominal,n28,Gaming,Walking,Clear,Medium,Medium,Moderate,night
synnetqos_m_00005044,S042_00504,2025-08-22 00:46:15.814014,0,-87.28,0.0398,452.37,108.17,20,396.79,98.51,90.49,2.26,2.04,61.2,0.18,56.7,3,0.088,59.81,0.452,0.9185869454877676,0.08141305451223235,5G SA,Nominal,n28,Gaming,Walking,Clear,Medium,Medium,Light,night
synnetqos_m_00005045,S042_00504,2025-08-22 00:47:15.814014,0,-100.89,0.0413,436.42,123.25,20,195.47,9.14,9.37,0.03,0.03,62.22,0.1,64.9,1,0.118,8.3,0.436,1.0251641137855578,0.0,5G SA,Nominal,n28,Call,Walking,Clear,Medium,Low,Light,night
synnetqos_m_00005046,S042_00504,2025-08-22 00:48:15.814014,0,-101.18,0.0379,475.29,123.41,20,96.69,139.71,96.56,0.58,0.54,93.17,0.33,96.1,1,0.148,107.16,0.475,0.6911459451721422,0.30885405482785777,5G SA,Nominal,n28,Browse,Walking,Clear,Medium,Medium,Moderate,night
synnetqos_m_00005047,S042_00504,2025-08-22 00:49:15.814014,0,-87.15,0.0379,474.84,107.6,20,162.36,339.37,151.83,4.74,4.93,91.71,0.19,91.7,0,0.06,68.52,0.475,0.4473878068185167,0.5526121931814834,5G SA,Nominal,n28,Browse,Walking,Clear,Medium,High,Heavy,night
synnetqos_m_00005048,S042_00504,2025-08-22 00:50:15.814014,0,-84.96,0.0378,476.72,106.5,20,440.41,13.49,13.47,0.2,0.18,49.01,0.17,44.4,0,0.058,5.91,0.477,0.9985174203113417,0.001482579688658281,5G SA,Nominal,n28,Call,Walking,Clear,Medium,Medium,Light,night
synnetqos_m_00005049,S042_00504,2025-08-22 00:51:15.814014,0,-89.64,0.0386,466.46,115.65,20,145.76,232.61,132.42,35.42,32.63,101.77,0.31,105.5,0,0.104,103.44,0.466,0.5692790507716778,0.43072094922832216,5G SA,Nominal,n28,Streaming,Walking,Clear,Medium,High,Heavy,night
synnetqos_m_00005050,S042_00504,2025-08-22 00:52:15.814014,0,-76.68,0.0566,318.6,102.17,20,492.39,7.72,7.98,0.08,0.08,35.36,0.07,32.0,1,0.03,1.8,0.319,1.033678756476684,0.0,5G SA,Nominal,n28,Call,Walking,Clear,Medium,Medium,Light,night
synnetqos_m_00005051,S042_00505,2025-08-13 11:16:43.207123,1,-97.28,0.0124,1455.18,128.71,14,124.62,435.61,122.64,0.92,0.9,126.77,0.37,124.8,3,0.069,63.11,1.455,0.28153623654186083,0.7184637634581392,5G NSA,Moderately_Degraded,n28,Gaming,Walking,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005052,S042_00505,2025-08-13 11:17:43.207123,1,-108.27,0.0125,1438.19,137.35,14,22.03,314.43,20.02,113.84,4.99,158.7,0.48,154.8,2,0.09,13.49,1.438,0.0636707693286264,0.9363292306713736,5G NSA,Moderately_Degraded,n28,Streaming,Walking,Clear,Low,Medium,Light,morning
synnetqos_m_00005053,S042_00505,2025-08-13 11:18:43.207123,1,-112.08,0.0126,1425.84,142.53,14,0.0,1500.0,0.0,131.03,0.0,165.87,0.29,164.9,0,0.078,0.0,1.426,0.0,1.0,5G NSA,Moderately_Degraded,n28,Streaming,Walking,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005054,S042_00505,2025-08-13 11:19:43.207123,1,-115.12,0.0128,1407.69,147.89,14,6.9,3.78,3.86,0.21,0.21,178.52,0.52,180.3,0,0.123,3.57,1.408,1.0211640211640212,0.0,5G NSA,Moderately_Degraded,n28,Call,Walking,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005055,S042_00505,2025-08-13 11:20:43.207123,1,-101.56,0.0118,1520.52,131.8,14,14.65,11.23,11.49,0.51,0.51,203.56,0.62,208.7,1,0.112,9.63,1.521,1.0231522707034728,0.0,5G NSA,Moderately_Degraded,n28,Call,Walking,Clear,Low,High,Light,morning
synnetqos_m_00005056,S042_00505,2025-08-13 11:21:43.207123,0,-97.84,0.012,1498.42,128.42,14,132.06,41.01,42.44,0.09,0.09,119.62,0.27,117.8,0,0.128,40.74,1.498,1.0348695440136553,0.0,5G NSA,Moderately_Degraded,n28,Call,Walking,Clear,Low,Medium,Light,morning
synnetqos_m_00005057,S042_00505,2025-08-13 11:22:43.207123,1,-111.25,0.0113,1594.69,139.41,14,0.0,139.56,0.0,24.89,0.0,166.77,0.21,170.0,2,0.125,0.0,1.595,0.0,1.0,5G NSA,Moderately_Degraded,n28,Streaming,Walking,Clear,Low,Medium,Light,morning
synnetqos_m_00005058,S042_00505,2025-08-13 11:23:43.207123,1,-92.39,0.0108,1662.18,123.32,14,229.03,1500.0,211.49,51.74,50.67,103.14,0.14,110.2,1,0.041,65.01,1.662,0.14099333333333333,0.8590066666666667,5G NSA,Moderately_Degraded,n28,Streaming,Walking,Clear,Low,Medium,Light,morning
synnetqos_m_00005059,S042_00505,2025-08-13 11:24:43.207123,1,-107.14,0.0106,1691.18,136.71,14,21.91,2.39,2.42,0.27,0.25,153.88,0.39,159.5,2,0.126,2.29,1.691,1.01255230125523,0.0,5G NSA,Moderately_Degraded,n28,Call,Walking,Clear,Low,Medium,Moderate,morning
synnetqos_m_00005060,S042_00505,2025-08-13 11:25:43.207123,1,-110.26,0.0105,1708.33,138.87,14,8.22,132.26,7.69,2.05,2.06,260.96,1.43,254.0,0,0.089,5.13,1.708,0.05814305156509905,0.941856948434901,5G NSA,Moderately_Degraded,n28,Browse,Walking,Clear,Low,High,Heavy,morning
synnetqos_m_00005061,S042_00506,2025-08-12 18:39:46.154839,0,-91.92,0.0173,1040.0,127.22,8,132.37,163.06,120.79,14.19,14.31,95.27,0.37,89.0,0,0.098,88.73,1.04,0.7407702686127806,0.2592297313872194,5G SA,Nominal,n28,Gaming,Static,Clear,Medium,High,Light,evening
synnetqos_m_00005062,S042_00506,2025-08-12 18:40:46.154839,0,-83.99,0.0173,1040.0,121.12,8,204.07,452.31,201.65,63.04,63.04,69.31,0.13,67.1,0,0.115,173.24,1.04,0.4458225553270987,0.5541774446729013,5G SA,Nominal,n28,Streaming,Static,Clear,Medium,High,Heavy,evening
synnetqos_m_00005063,S042_00506,2025-08-12 18:41:46.154839,0,-93.56,0.0173,1040.0,129.18,8,315.01,73.52,66.3,30.84,28.12,66.28,0.09,69.8,0,0.065,32.16,1.04,0.9017954298150164,0.09820457018498363,5G SA,Nominal,n28,Gaming,Static,Clear,Medium,Medium,Light,evening
synnetqos_m_00005064,S042_00506,2025-08-12 18:42:46.154839,0,-89.53,0.0173,1040.0,124.58,8,161.09,51.64,49.99,0.21,0.2,91.72,0.18,96.8,0,0.091,34.03,1.04,0.9680480247869868,0.031951975213013184,5G SA,Nominal,n28,Browse,Static,Clear,Medium,High,Heavy,evening
synnetqos_m_00005065,S042_00506,2025-08-12 18:43:46.154839,0,-95.94,0.0173,1040.0,128.14,8,248.95,78.99,74.13,89.86,87.13,68.8,0.11,69.7,0,0.061,34.12,1.04,0.9384732244587922,0.06152677554120778,5G SA,Nominal,n28,Streaming,Static,Clear,Medium,Medium,Light,evening
synnetqos_m_00005066,S042_00506,2025-08-12 18:44:46.154839,0,-89.23,0.0173,1040.0,126.59,8,424.59,1095.52,424.59,29.51,29.73,59.16,0.09,52.0,0,0.069,219.67,1.04,0.3875693734482255,0.6124306265517745,5G SA,Nominal,n28,Streaming,Static,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00005067,S042_00506,2025-08-12 18:45:46.154839,0,-78.96,0.0173,1040.0,114.77,8,538.73,33.8,33.23,0.41,0.38,30.88,0.06,30.7,0,0.103,25.61,1.04,0.9831360946745562,0.016863905325443795,5G SA,Nominal,n28,Browse,Static,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00005068,S042_00506,2025-08-12 18:46:46.154839,0,-79.21,0.0173,1040.0,113.44,8,236.72,34.16,34.2,0.25,0.26,54.84,0.11,60.4,0,0.098,25.17,1.04,1.0011709601873537,0.0,5G SA,Nominal,n28,Browse,Static,Clear,Medium,High,Heavy,evening
synnetqos_m_00005069,S042_00506,2025-08-12 18:47:46.154839,0,-75.39,0.0173,1040.0,112.97,8,550.62,225.97,215.45,129.3,129.71,22.93,0.04,22.3,0,0.15,242.49,1.04,0.9534451475859627,0.04655485241403734,5G SA,Nominal,n28,Streaming,Static,Clear,Medium,Medium,Light,evening
synnetqos_m_00005070,S042_00506,2025-08-12 18:48:46.154839,0,-91.5,0.0173,1040.0,124.51,8,353.46,265.19,254.2,23.65,21.88,65.32,0.1,63.0,0,0.146,277.42,1.04,0.9585580150081073,0.041441984991892666,5G SA,Nominal,n28,Gaming,Static,Clear,Medium,Medium,Moderate,evening
synnetqos_m_00005071,S042_00507,2025-07-31 16:38:34.255908,1,-109.77,0.012,1500.0,140.33,17,45.88,396.13,42.95,3.11,3.01,79.93,0.07,82.3,0,0.15,48.41,1.5,0.10842400222149295,0.891575997778507,5G SA,Nominal,n79,Gaming,Static,Rainy,Low,Low,Light,afternoon
synnetqos_m_00005072,S042_00507,2025-07-31 16:39:34.255908,0,-107.81,0.012,1500.0,137.04,17,42.05,29.03,28.77,1.05,1.09,101.21,0.09,104.6,0,0.054,11.63,1.5,0.9910437478470547,0.008956252152945265,5G SA,Nominal,n79,Browse,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00005073,S042_00507,2025-07-31 16:40:34.255908,1,-119.23,0.012,1500.0,147.27,17,12.48,102.73,12.48,4.17,3.97,198.35,0.24,196.4,0,0.137,12.81,1.5,0.12148350043804147,0.8785164995619585,5G SA,Nominal,n79,Gaming,Static,Rainy,Low,High,Moderate,afternoon
synnetqos_m_00005074,S042_00507,2025-07-31 16:41:34.255908,1,-135.0,0.012,1500.0,171.58,17,0.0,459.41,0.0,0.47,0.0,126.29,0.25,122.6,0,0.112,0.0,1.5,0.0,1.0,5G SA,Nominal,n79,Browse,Static,Rainy,Low,Medium,Light,afternoon
synnetqos_m_00005075,S042_00507,2025-07-31 16:42:34.255908,1,-115.54,0.012,1500.0,139.95,17,19.24,155.36,19.24,30.78,6.11,90.33,0.13,93.2,0,0.108,15.61,1.5,0.12384140061791965,0.8761585993820804,5G SA,Nominal,n79,Streaming,Static,Rainy,Low,Low,Light,afternoon
synnetqos_m_00005076,S042_00507,2025-07-31 16:43:34.255908,1,-116.66,0.012,1500.0,141.99,17,7.76,309.19,7.59,11.36,2.52,87.31,0.16,83.0,0,0.128,7.27,1.5,0.02454801254891814,0.9754519874510819,5G SA,Nominal,n79,Streaming,Static,Rainy,Low,Low,Light,afternoon
synnetqos_m_00005077,S042_00507,2025-07-31 16:44:34.255908,1,-120.24,0.012,1500.0,148.91,17,12.82,214.42,12.82,5.13,4.35,131.32,0.16,128.6,0,0.12,11.5,1.5,0.059789198768771576,0.9402108012312285,5G SA,Nominal,n79,Gaming,Static,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00005078,S042_00507,2025-07-31 16:45:34.255908,0,-125.53,0.012,1500.0,150.49,19,11.73,8.33,8.34,0.3,0.3,105.98,0.18,109.1,1,0.136,8.48,1.5,1.0012004801920769,0.0,5G SA,Nominal,n79,Call,Walking,Rainy,Low,Low,Light,afternoon
synnetqos_m_00005079,S042_00507,2025-07-31 16:46:34.255908,1,-135.0,0.012,1496.49,163.13,19,0.0,323.68,0.0,29.17,0.0,141.51,0.22,141.6,1,0.126,0.0,1.496,0.0,1.0,5G SA,Nominal,n79,Streaming,Walking,Rainy,Low,Medium,Moderate,afternoon
synnetqos_m_00005080,S042_00507,2025-07-31 16:47:34.255908,1,-111.71,0.012,1500.0,136.46,19,2.65,328.54,2.65,3.63,0.85,122.89,0.19,121.7,1,0.122,2.42,1.5,0.00806598892067937,0.9919340110793207,5G SA,Nominal,n79,Gaming,Walking,Rainy,Low,Medium,Light,afternoon
synnetqos_m_00005081,S042_00508,2025-08-05 19:01:45.307373,1,-106.58,0.0293,613.33,121.48,30,17.98,1221.52,16.85,45.9,6.2,172.13,0.52,178.3,0,0.092,11.64,0.613,0.013794289082454649,0.9862057109175454,5G SA,Nominal,n77,Streaming,Walking,Clear,High,High,Moderate,evening
synnetqos_m_00005082,S042_00508,2025-08-05 19:02:45.307373,1,-109.45,0.0307,586.22,123.26,30,9.95,6.98,7.07,0.57,0.52,178.31,0.45,179.7,0,0.079,4.16,0.586,1.012893982808023,0.0,5G SA,Nominal,n77,Call,Walking,Clear,High,High,Heavy,evening
synnetqos_m_00005083,S042_00508,2025-08-05 19:03:45.307373,1,-112.76,0.0356,505.3,127.02,30,0.0,99.92,0.0,13.55,0.0,191.09,0.36,189.7,1,0.124,0.0,0.505,0.0,1.0,5G SA,Nominal,n77,Gaming,Walking,Clear,High,High,Light,evening
synnetqos_m_00005084,S042_00508,2025-08-05 19:04:45.307373,1,-111.02,0.0362,497.45,123.96,30,6.47,1.19,1.09,0.51,0.53,165.4,0.68,158.6,2,0.09,0.74,0.497,0.9159663865546219,0.08403361344537807,5G SA,Nominal,n77,Call,Walking,Clear,High,High,Light,evening
synnetqos_m_00005085,S042_00508,2025-08-05 19:05:45.307373,0,-103.55,0.0376,478.34,119.3,30,109.28,17.53,16.64,3.78,3.89,74.63,0.12,76.4,1,0.068,8.48,0.478,0.9492298916143753,0.05077010838562468,5G SA,Nominal,n77,Browse,Walking,Clear,High,Low,Light,evening
synnetqos_m_00005086,S042_00508,2025-08-05 19:06:45.307373,1,-114.76,0.0399,451.61,127.04,30,0.0,495.73,0.0,21.62,0.0,203.12,0.55,214.7,1,0.046,0.0,0.452,0.0,1.0,5G SA,Nominal,n77,Streaming,Walking,Clear,High,High,Light,evening
synnetqos_m_00005087,S042_00508,2025-08-05 19:07:45.307373,0,-86.22,0.0435,413.59,100.77,30,148.89,200.8,148.89,2.62,2.45,88.09,0.27,82.1,1,0.117,130.14,0.414,0.7414840637450199,0.25851593625498015,5G SA,Nominal,n77,Browse,Walking,Clear,High,High,Heavy,evening
