measurement_id,session_id,service_degraded,items
synnetqos_m_00004032,S042_00403,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00004033,S042_00403,1,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00004034,S042_00403,0,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004035,S042_00403,1,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004036,S042_00403,1,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00004037,S042_00403,0,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004038,S042_00403,1,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00004039,S042_00403,1,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00004040,S042_00403,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Severely_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004041,S042_00404,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004042,S042_00404,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004043,S042_00404,0,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00004044,S042_00404,0,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004045,S042_00404,0,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00004046,S042_00404,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Driving;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004047,S042_00404,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Driving;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004048,S042_00404,0,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Driving;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00004049,S042_00404,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Driving;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00004050,S042_00404,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Driving;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00004051,S042_00405,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004052,S042_00405,0,app_type=Gaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00004053,S042_00405,0,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004054,S042_00405,0,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004055,S042_00405,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004056,S042_00405,0,app_type=Streaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004057,S042_00405,1,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00004058,S042_00405,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004059,S042_00405,0,app_type=Call;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00004060,S042_00405,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_NSA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00004061,S042_00406,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Rainy
synnetqos_m_00004062,S042_00406,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00004063,S042_00406,1,app_type=Call;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Heavy;weather=Rainy
synnetqos_m_00004064,S042_00406,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00004065,S042_00406,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00004066,S042_00406,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00004067,S042_00406,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00004068,S042_00406,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00004069,S042_00406,0,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00004070,S042_00406,0,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Rainy
