edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,session_id,source_measurement_id,target_measurement_id,source_service_degraded,target_service_degraded
edge_d08c00e35d2f56d6e0,warehouse_measurement:measurement:synnetqos_m_00013034:815284de2c7f,warehouse_measurement:measurement:synnetqos_m_00013035:a232f52df841,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013034,synnetqos_m_00013035,0,0
edge_44a2ccb10a03078b1d,warehouse_measurement:measurement:synnetqos_m_00013035:a232f52df841,warehouse_measurement:measurement:synnetqos_m_00013036:ee94250c2caf,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013035,synnetqos_m_00013036,0,1
edge_6a8192817d521960e6,warehouse_measurement:measurement:synnetqos_m_00013036:ee94250c2caf,warehouse_measurement:measurement:synnetqos_m_00013037:6eb1aa983ca3,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013036,synnetqos_m_00013037,1,0
edge_efaea6dfa94b5c36e2,warehouse_measurement:measurement:synnetqos_m_00013037:6eb1aa983ca3,warehouse_measurement:measurement:synnetqos_m_00013038:e4925cb3a543,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013037,synnetqos_m_00013038,0,1
edge_b23942dfdeae7465b3,warehouse_measurement:measurement:synnetqos_m_00013038:e4925cb3a543,warehouse_measurement:measurement:synnetqos_m_00013039:0843c3ac91a7,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013038,synnetqos_m_00013039,1,0
edge_71a5449d6a4f1c9d60,warehouse_measurement:measurement:synnetqos_m_00013039:0843c3ac91a7,warehouse_measurement:measurement:synnetqos_m_00013040:c3e842b6dbb3,next_measurement,warehouse_measurement,True,1.0,S042_01303,synnetqos_m_00013039,synnetqos_m_00013040,0,0
edge_390db90806c2d8ebdc,warehouse_measurement:measurement:synnetqos_m_00013041:51cfba95e89b,warehouse_measurement:measurement:synnetqos_m_00013042:b3d57ce12d70,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013041,synnetqos_m_00013042,0,1
edge_3e4174312204aa6183,warehouse_measurement:measurement:synnetqos_m_00013042:b3d57ce12d70,warehouse_measurement:measurement:synnetqos_m_00013043:6491d57d5507,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013042,synnetqos_m_00013043,1,0
edge_b262b3a9730f0464f8,warehouse_measurement:measurement:synnetqos_m_00013043:6491d57d5507,warehouse_measurement:measurement:synnetqos_m_00013044:2fa03d216eec,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013043,synnetqos_m_00013044,0,1
edge_ceabf0d8dad44f4617,warehouse_measurement:measurement:synnetqos_m_00013044:2fa03d216eec,warehouse_measurement:measurement:synnetqos_m_00013045:963964a49461,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013044,synnetqos_m_00013045,1,1
edge_f74c548ea873e97431,warehouse_measurement:measurement:synnetqos_m_00013045:963964a49461,warehouse_measurement:measurement:synnetqos_m_00013046:b8f55a5255b2,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013045,synnetqos_m_00013046,1,0
edge_724320f8460bb8ba99,warehouse_measurement:measurement:synnetqos_m_00013046:b8f55a5255b2,warehouse_measurement:measurement:synnetqos_m_00013047:4caeb3e682c5,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013046,synnetqos_m_00013047,0,0
edge_b949aa7e858fa4897f,warehouse_measurement:measurement:synnetqos_m_00013047:4caeb3e682c5,warehouse_measurement:measurement:synnetqos_m_00013048:b52dbe975d8b,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013047,synnetqos_m_00013048,0,0
edge_3d01b5663ea780f1de,warehouse_measurement:measurement:synnetqos_m_00013048:b52dbe975d8b,warehouse_measurement:measurement:synnetqos_m_00013049:a60106d4de4f,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013048,synnetqos_m_00013049,0,0
edge_046544120019c011af,warehouse_measurement:measurement:synnetqos_m_00013049:a60106d4de4f,warehouse_measurement:measurement:synnetqos_m_00013050:9378edb5e065,next_measurement,warehouse_measurement,True,1.0,S042_01304,synnetqos_m_00013049,synnetqos_m_00013050,0,0
edge_e466f292862da86f63,warehouse_measurement:measurement:synnetqos_m_00013051:7aa372fad13b,warehouse_measurement:measurement:synnetqos_m_00013052:84cba06ebd94,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013051,synnetqos_m_00013052,1,0
edge_af549c095969dda74d,warehouse_measurement:measurement:synnetqos_m_00013052:84cba06ebd94,warehouse_measurement:measurement:synnetqos_m_00013053:1637df78bcdb,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013052,synnetqos_m_00013053,0,1
edge_d9c34ee804eedc0651,warehouse_measurement:measurement:synnetqos_m_00013053:1637df78bcdb,warehouse_measurement:measurement:synnetqos_m_00013054:ab4585f47618,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013053,synnetqos_m_00013054,1,1
edge_80f9ab00b6593dcb78,warehouse_measurement:measurement:synnetqos_m_00013054:ab4585f47618,warehouse_measurement:measurement:synnetqos_m_00013055:0520e152da73,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013054,synnetqos_m_00013055,1,1
edge_33015f2b15a73d3b28,warehouse_measurement:measurement:synnetqos_m_00013055:0520e152da73,warehouse_measurement:measurement:synnetqos_m_00013056:c902f23ae41b,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013055,synnetqos_m_00013056,1,1
edge_ba526269a9d9374a99,warehouse_measurement:measurement:synnetqos_m_00013056:c902f23ae41b,warehouse_measurement:measurement:synnetqos_m_00013057:2e908b786a55,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013056,synnetqos_m_00013057,1,1
edge_ac3baed90f03f5e0ab,warehouse_measurement:measurement:synnetqos_m_00013057:2e908b786a55,warehouse_measurement:measurement:synnetqos_m_00013058:02ada73776a8,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013057,synnetqos_m_00013058,1,1
edge_2593f85aa61601065a,warehouse_measurement:measurement:synnetqos_m_00013058:02ada73776a8,warehouse_measurement:measurement:synnetqos_m_00013059:a8f7272c9686,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013058,synnetqos_m_00013059,1,1
edge_859ac122c038cf790a,warehouse_measurement:measurement:synnetqos_m_00013059:a8f7272c9686,warehouse_measurement:measurement:synnetqos_m_00013060:48d6e1c31cfe,next_measurement,warehouse_measurement,True,1.0,S042_01305,synnetqos_m_00013059,synnetqos_m_00013060,1,1
edge_99ee5b4321ce015ce0,warehouse_measurement:measurement:synnetqos_m_00013061:93d229c58fda,warehouse_measurement:measurement:synnetqos_m_00013062:e3c4ad8714e0,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013061,synnetqos_m_00013062,0,0
edge_55a533afe65bb966bd,warehouse_measurement:measurement:synnetqos_m_00013062:e3c4ad8714e0,warehouse_measurement:measurement:synnetqos_m_00013063:c89b516ad8ff,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013062,synnetqos_m_00013063,0,0
edge_4617f7db98eb992e91,warehouse_measurement:measurement:synnetqos_m_00013063:c89b516ad8ff,warehouse_measurement:measurement:synnetqos_m_00013064:427cc64a5be8,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013063,synnetqos_m_00013064,0,1
edge_2c8d2e410e872028f5,warehouse_measurement:measurement:synnetqos_m_00013064:427cc64a5be8,warehouse_measurement:measurement:synnetqos_m_00013065:12d8821737b2,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013064,synnetqos_m_00013065,1,0
edge_916e00b9cd9fa68bab,warehouse_measurement:measurement:synnetqos_m_00013065:12d8821737b2,warehouse_measurement:measurement:synnetqos_m_00013066:ef84c0c11c0f,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013065,synnetqos_m_00013066,0,1
edge_b7da8279d97ce50b55,warehouse_measurement:measurement:synnetqos_m_00013066:ef84c0c11c0f,warehouse_measurement:measurement:synnetqos_m_00013067:98c12cd24599,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013066,synnetqos_m_00013067,1,0
edge_086f728332dc353e57,warehouse_measurement:measurement:synnetqos_m_00013067:98c12cd24599,warehouse_measurement:measurement:synnetqos_m_00013068:af31777768b7,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013067,synnetqos_m_00013068,0,0
edge_a7e6fe757d096fe271,warehouse_measurement:measurement:synnetqos_m_00013068:af31777768b7,warehouse_measurement:measurement:synnetqos_m_00013069:fbabd7a83839,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013068,synnetqos_m_00013069,0,0
edge_6aa498b393c949eda0,warehouse_measurement:measurement:synnetqos_m_00013069:fbabd7a83839,warehouse_measurement:measurement:synnetqos_m_00013070:9ee5c67bd92c,next_measurement,warehouse_measurement,True,1.0,S042_01306,synnetqos_m_00013069,synnetqos_m_00013070,0,1
edge_2aa9d7e682a41fb53f,warehouse_measurement:measurement:synnetqos_m_00013071:fad081e0c195,warehouse_measurement:measurement:synnetqos_m_00013072:e47fb724349a,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013071,synnetqos_m_00013072,0,0
edge_687f1bfa0d7a85a11b,warehouse_measurement:measurement:synnetqos_m_00013072:e47fb724349a,warehouse_measurement:measurement:synnetqos_m_00013073:21d02dbd60cf,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013072,synnetqos_m_00013073,0,0
edge_584b8540263699bae5,warehouse_measurement:measurement:synnetqos_m_00013073:21d02dbd60cf,warehouse_measurement:measurement:synnetqos_m_00013074:98098251ffb2,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013073,synnetqos_m_00013074,0,0
edge_ccc3d270e3e6de2625,warehouse_measurement:measurement:synnetqos_m_00013074:98098251ffb2,warehouse_measurement:measurement:synnetqos_m_00013075:8e3607354ac4,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013074,synnetqos_m_00013075,0,0
edge_2016a4ee9730e49f70,warehouse_measurement:measurement:synnetqos_m_00013075:8e3607354ac4,warehouse_measurement:measurement:synnetqos_m_00013076:39ccc7b4932e,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013075,synnetqos_m_00013076,0,0
edge_bef1415696a9ce521f,warehouse_measurement:measurement:synnetqos_m_00013076:39ccc7b4932e,warehouse_measurement:measurement:synnetqos_m_00013077:e4a8549ebc43,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013076,synnetqos_m_00013077,0,0
edge_d41b89bcf3b65a2500,warehouse_measurement:measurement:synnetqos_m_00013077:e4a8549ebc43,warehouse_measurement:measurement:synnetqos_m_00013078:2da7d6456f85,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013077,synnetqos_m_00013078,0,0
edge_cda35a0041b297b835,warehouse_measurement:measurement:synnetqos_m_00013078:2da7d6456f85,warehouse_measurement:measurement:synnetqos_m_00013079:fe0b61c3d4c3,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013078,synnetqos_m_00013079,0,0
edge_855b48fadfb1f16073,warehouse_measurement:measurement:synnetqos_m_00013079:fe0b61c3d4c3,warehouse_measurement:measurement:synnetqos_m_00013080:f31b1b8960b5,next_measurement,warehouse_measurement,True,1.0,S042_01307,synnetqos_m_00013079,synnetqos_m_00013080,0,1
edge_d48b5b2223948df79f,warehouse_measurement:measurement:synnetqos_m_00013081:5eb192185467,warehouse_measurement:measurement:synnetqos_m_00013082:534bff543b9f,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013081,synnetqos_m_00013082,0,0
edge_393cba7ade9192fffa,warehouse_measurement:measurement:synnetqos_m_00013082:534bff543b9f,warehouse_measurement:measurement:synnetqos_m_00013083:a88e92608d8d,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013082,synnetqos_m_00013083,0,0
edge_b82f407cefc66bd6c1,warehouse_measurement:measurement:synnetqos_m_00013083:a88e92608d8d,warehouse_measurement:measurement:synnetqos_m_00013084:157ac365ebe8,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013083,synnetqos_m_00013084,0,1
edge_1040279a80cb4cdff4,warehouse_measurement:measurement:synnetqos_m_00013084:157ac365ebe8,warehouse_measurement:measurement:synnetqos_m_00013085:83aa9904c918,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013084,synnetqos_m_00013085,1,1
edge_9fc4b7b2797b8c2890,warehouse_measurement:measurement:synnetqos_m_00013085:83aa9904c918,warehouse_measurement:measurement:synnetqos_m_00013086:9360438ee93c,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013085,synnetqos_m_00013086,1,0
edge_e1d2ec35fd6d4c148a,warehouse_measurement:measurement:synnetqos_m_00013086:9360438ee93c,warehouse_measurement:measurement:synnetqos_m_00013087:51ca285b169a,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013086,synnetqos_m_00013087,0,1
edge_2dc5096078727393af,warehouse_measurement:measurement:synnetqos_m_00013087:51ca285b169a,warehouse_measurement:measurement:synnetqos_m_00013088:d4eea5b51536,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013087,synnetqos_m_00013088,1,0
edge_6884353d064c953a7d,warehouse_measurement:measurement:synnetqos_m_00013088:d4eea5b51536,warehouse_measurement:measurement:synnetqos_m_00013089:a53fc9fddd29,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013088,synnetqos_m_00013089,0,1
edge_9a958677a736564f1f,warehouse_measurement:measurement:synnetqos_m_00013089:a53fc9fddd29,warehouse_measurement:measurement:synnetqos_m_00013090:9a0e8a01a404,next_measurement,warehouse_measurement,True,1.0,S042_01308,synnetqos_m_00013089,synnetqos_m_00013090,1,0
edge_f9333fbf4b53ff2aa2,warehouse_measurement:measurement:synnetqos_m_00013091:ddc53865e1a4,warehouse_measurement:measurement:synnetqos_m_00013092:8400e8fcd9b9,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013091,synnetqos_m_00013092,0,0
edge_a6879a78e176f54d52,warehouse_measurement:measurement:synnetqos_m_00013092:8400e8fcd9b9,warehouse_measurement:measurement:synnetqos_m_00013093:97de0e27945f,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013092,synnetqos_m_00013093,0,0
edge_6c62be77a5b3bb5557,warehouse_measurement:measurement:synnetqos_m_00013093:97de0e27945f,warehouse_measurement:measurement:synnetqos_m_00013094:1be350ae3123,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013093,synnetqos_m_00013094,0,0
edge_51b58581fa0199e0d9,warehouse_measurement:measurement:synnetqos_m_00013094:1be350ae3123,warehouse_measurement:measurement:synnetqos_m_00013095:0189fa9dc9e4,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013094,synnetqos_m_00013095,0,0
edge_e6a1d51155ac9b0f58,warehouse_measurement:measurement:synnetqos_m_00013095:0189fa9dc9e4,warehouse_measurement:measurement:synnetqos_m_00013096:d60eef9aba5b,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013095,synnetqos_m_00013096,0,0
edge_01254be5d341dc3260,warehouse_measurement:measurement:synnetqos_m_00013096:d60eef9aba5b,warehouse_measurement:measurement:synnetqos_m_00013097:083b557c49b3,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013096,synnetqos_m_00013097,0,0
edge_b0aeeeb76a29346b7b,warehouse_measurement:measurement:synnetqos_m_00013097:083b557c49b3,warehouse_measurement:measurement:synnetqos_m_00013098:c24f3ea73468,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013097,synnetqos_m_00013098,0,0
edge_9312ef485288de5782,warehouse_measurement:measurement:synnetqos_m_00013098:c24f3ea73468,warehouse_measurement:measurement:synnetqos_m_00013099:f43e5d6c68ee,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013098,synnetqos_m_00013099,0,0
edge_d1b525f5b616c1cadf,warehouse_measurement:measurement:synnetqos_m_00013099:f43e5d6c68ee,warehouse_measurement:measurement:synnetqos_m_00013100:0fa2bc9ef857,next_measurement,warehouse_measurement,True,1.0,S042_01309,synnetqos_m_00013099,synnetqos_m_00013100,0,0
edge_0af5862bce3cf3e5e0,warehouse_measurement:measurement:synnetqos_m_00013101:839d8fed72b2,warehouse_measurement:measurement:synnetqos_m_00013102:ff590ad6b886,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013101,synnetqos_m_00013102,1,1
edge_ca403e3d9f8120f143,warehouse_measurement:measurement:synnetqos_m_00013102:ff590ad6b886,warehouse_measurement:measurement:synnetqos_m_00013103:bd03909b8029,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013102,synnetqos_m_00013103,1,1
edge_5bcacbf6bfdea8a348,warehouse_measurement:measurement:synnetqos_m_00013103:bd03909b8029,warehouse_measurement:measurement:synnetqos_m_00013104:2010568865f4,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013103,synnetqos_m_00013104,1,1
edge_f3c05b6b7f700196cb,warehouse_measurement:measurement:synnetqos_m_00013104:2010568865f4,warehouse_measurement:measurement:synnetqos_m_00013105:56c94c366e39,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013104,synnetqos_m_00013105,1,1
edge_6d2fdb67e8d5d697d1,warehouse_measurement:measurement:synnetqos_m_00013105:56c94c366e39,warehouse_measurement:measurement:synnetqos_m_00013106:c4f4904fefbf,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013105,synnetqos_m_00013106,1,1
edge_03aa8fc157bb22ba72,warehouse_measurement:measurement:synnetqos_m_00013106:c4f4904fefbf,warehouse_measurement:measurement:synnetqos_m_00013107:961f2f7f6ed1,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013106,synnetqos_m_00013107,1,1
edge_faf2d4af5504a82ceb,warehouse_measurement:measurement:synnetqos_m_00013107:961f2f7f6ed1,warehouse_measurement:measurement:synnetqos_m_00013108:7401ef4efb7a,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013107,synnetqos_m_00013108,1,1
edge_d7fe8226e6e09d0a39,warehouse_measurement:measurement:synnetqos_m_00013108:7401ef4efb7a,warehouse_measurement:measurement:synnetqos_m_00013109:04f927130e26,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013108,synnetqos_m_00013109,1,1
edge_396bfd3c5d13a5f905,warehouse_measurement:measurement:synnetqos_m_00013109:04f927130e26,warehouse_measurement:measurement:synnetqos_m_00013110:f7628c580d2d,next_measurement,warehouse_measurement,True,1.0,S042_01310,synnetqos_m_00013109,synnetqos_m_00013110,1,1
edge_6d827214a4df25e266,warehouse_measurement:measurement:synnetqos_m_00013111:c58cc6b22d1e,warehouse_measurement:measurement:synnetqos_m_00013112:f2c0a7709d63,next_measurement,warehouse_measurement,True,1.0,S042_01311,synnetqos_m_00013111,synnetqos_m_00013112,1,1
