algorithm,support,itemsets,item_count,itemset_text
apriori,0.08194,network_type=5G_NSA;offered_downlink_mbps=offered_very_high;weather=Clear,3,network_type=5G_NSA;offered_downlink_mbps=offered_very_high;weather=Clear
apriori,0.08192,infrastructure_profile=Nominal;network_type=5G_SA;offered_downlink_mbps=offered_high,3,infrastructure_profile=Nominal;network_type=5G_SA;offered_downlink_mbps=offered_high
apriori,0.08192,movement_speed=Walking;obstruction_level=High,2,movement_speed=Walking;obstruction_level=High
apriori,0.0819,movement_speed=Walking;offered_downlink_mbps=offered_very_high;service_degraded=1,3,movement_speed=Walking;offered_downlink_mbps=offered_very_high;service_degraded=1
apriori,0.08186,downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate;offered_downlink_mbps=offered_high,3,downlink_shortfall_fraction=shortfall_low;latency_ms=latency_moderate;offered_downlink_mbps=offered_high
apriori,0.08186,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;signal_strength_dbm=signal_very_weak,3,infrastructure_profile=Nominal;jitter_ms=jitter_moderate;signal_strength_dbm=signal_very_weak
apriori,0.08182,band=n78;congestion_level=High;weather=Clear,3,band=n78;congestion_level=High;weather=Clear
apriori,0.08182,obstruction_level=Low;service_degraded=1;signal_strength_dbm=signal_weak,3,obstruction_level=Low;service_degraded=1;signal_strength_dbm=signal_weak
apriori,0.0818,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_high,3,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate;offered_downlink_mbps=offered_high
apriori,0.08178,app_type=Streaming;offered_downlink_mbps=offered_very_high;tower_load=Light,3,app_type=Streaming;offered_downlink_mbps=offered_very_high;tower_load=Light
apriori,0.08178,downlink_shortfall_fraction=shortfall_extreme;latency_ms=latency_high;tower_load=Light,3,downlink_shortfall_fraction=shortfall_extreme;latency_ms=latency_high;tower_load=Light
apriori,0.08178,movement_speed=Walking;obstruction_level=Medium;service_degraded=0,3,movement_speed=Walking;obstruction_level=Medium;service_degraded=0
apriori,0.08174,congestion_level=Medium;movement_speed=Walking;obstruction_level=Low,3,congestion_level=Medium;movement_speed=Walking;obstruction_level=Low
apriori,0.08172,service_degraded=1;time_of_day=afternoon;weather=Clear,3,service_degraded=1;time_of_day=afternoon;weather=Clear
apriori,0.08172,movement_speed=Walking;offered_downlink_mbps=offered_low,2,movement_speed=Walking;offered_downlink_mbps=offered_low
apriori,0.08168,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;time_of_day=morning,3,downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;time_of_day=morning
apriori,0.08166,band=LTE_Anchor;congestion_level=High;service_degraded=1,3,band=LTE_Anchor;congestion_level=High;service_degraded=1
apriori,0.08166,congestion_level=High;network_type=4G;service_degraded=1,3,congestion_level=High;network_type=4G;service_degraded=1
apriori,0.08164,app_type=Gaming;congestion_level=Medium;infrastructure_profile=Nominal,3,app_type=Gaming;congestion_level=Medium;infrastructure_profile=Nominal
apriori,0.08162,infrastructure_profile=Nominal;network_type=5G_SA;signal_strength_dbm=signal_weak,3,infrastructure_profile=Nominal;network_type=5G_SA;signal_strength_dbm=signal_weak
apriori,0.08162,infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate;service_degraded=1,3,infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate;service_degraded=1
apriori,0.08162,movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium,3,movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium
apriori,0.08158,jitter_ms=jitter_low;offered_downlink_mbps=offered_very_high;service_degraded=0,3,jitter_ms=jitter_low;offered_downlink_mbps=offered_very_high;service_degraded=0
apriori,0.08154,jitter_ms=jitter_moderate;latency_ms=latency_high;signal_strength_dbm=signal_very_weak,3,jitter_ms=jitter_moderate;latency_ms=latency_high;signal_strength_dbm=signal_very_weak
apriori,0.08154,latency_ms=latency_low;network_type=5G_SA;service_degraded=0,3,latency_ms=latency_low;network_type=5G_SA;service_degraded=0
apriori,0.08152,offered_downlink_mbps=offered_high;time_of_day=morning,2,offered_downlink_mbps=offered_high;time_of_day=morning
apriori,0.0814,infrastructure_profile=Moderately_Degraded;obstruction_level=Medium,2,infrastructure_profile=Moderately_Degraded;obstruction_level=Medium
apriori,0.08138,service_degraded=1;signal_strength_dbm=signal_very_weak;tower_load=Light,3,service_degraded=1;signal_strength_dbm=signal_very_weak;tower_load=Light
apriori,0.08134,congestion_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1,3,congestion_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1
apriori,0.08134,downlink_shortfall_fraction=shortfall_low;time_of_day=morning;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;time_of_day=morning;weather=Clear
apriori,0.08134,jitter_ms=jitter_moderate;service_degraded=1;time_of_day=afternoon,3,jitter_ms=jitter_moderate;service_degraded=1;time_of_day=afternoon
apriori,0.08134,service_degraded=0;time_of_day=night;tower_load=Light,3,service_degraded=0;time_of_day=night;tower_load=Light
apriori,0.08128,app_type=Browse;infrastructure_profile=Nominal;offered_downlink_mbps=offered_high,3,app_type=Browse;infrastructure_profile=Nominal;offered_downlink_mbps=offered_high
apriori,0.08128,jitter_ms=jitter_low;movement_speed=Static;offered_downlink_mbps=offered_moderate,3,jitter_ms=jitter_low;movement_speed=Static;offered_downlink_mbps=offered_moderate
apriori,0.08128,obstruction_level=High;tower_load=Light,2,obstruction_level=High;tower_load=Light
apriori,0.08126,band=LTE_Anchor;movement_speed=Walking;weather=Clear,3,band=LTE_Anchor;movement_speed=Walking;weather=Clear
apriori,0.08126,jitter_ms=jitter_moderate;obstruction_level=High;service_degraded=1,3,jitter_ms=jitter_moderate;obstruction_level=High;service_degraded=1
apriori,0.08126,movement_speed=Walking;network_type=4G;weather=Clear,3,movement_speed=Walking;network_type=4G;weather=Clear
apriori,0.08124,jitter_ms=jitter_moderate;weather=Rainy,2,jitter_ms=jitter_moderate;weather=Rainy
apriori,0.08122,downlink_shortfall_fraction=shortfall_low;time_of_day=evening;weather=Clear,3,downlink_shortfall_fraction=shortfall_low;time_of_day=evening;weather=Clear
apriori,0.0812,band=n77,1,band=n77
apriori,0.08116,network_type=5G_NSA;tower_load=Moderate;weather=Clear,3,network_type=5G_NSA;tower_load=Moderate;weather=Clear
apriori,0.08114,congestion_level=High;jitter_ms=jitter_low;service_degraded=0,3,congestion_level=High;jitter_ms=jitter_low;service_degraded=0
apriori,0.08114,jitter_ms=jitter_low;latency_ms=latency_moderate;signal_strength_dbm=signal_strong,3,jitter_ms=jitter_low;latency_ms=latency_moderate;signal_strength_dbm=signal_strong
apriori,0.08114,latency_ms=latency_high;offered_downlink_mbps=offered_moderate;service_degraded=1,3,latency_ms=latency_high;offered_downlink_mbps=offered_moderate;service_degraded=1
apriori,0.08114,latency_ms=latency_high;offered_downlink_mbps=offered_moderate,2,latency_ms=latency_high;offered_downlink_mbps=offered_moderate
apriori,0.08112,infrastructure_profile=Nominal;obstruction_level=Low;time_of_day=night,3,infrastructure_profile=Nominal;obstruction_level=Low;time_of_day=night
apriori,0.0811,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking,3,congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;movement_speed=Walking
apriori,0.08106,app_type=Browse;movement_speed=Walking;weather=Clear,3,app_type=Browse;movement_speed=Walking;weather=Clear
apriori,0.08096,app_type=Call;offered_downlink_mbps=offered_moderate,2,app_type=Call;offered_downlink_mbps=offered_moderate
apriori,0.0809,app_type=Call;movement_speed=Static;offered_downlink_mbps=offered_low,3,app_type=Call;movement_speed=Static;offered_downlink_mbps=offered_low
apriori,0.08088,app_type=Browse;congestion_level=Medium;infrastructure_profile=Nominal,3,app_type=Browse;congestion_level=Medium;infrastructure_profile=Nominal
apriori,0.08086,jitter_ms=jitter_low;network_type=5G_SA;tower_load=Moderate,3,jitter_ms=jitter_low;network_type=5G_SA;tower_load=Moderate
apriori,0.08084,jitter_ms=jitter_moderate;latency_ms=latency_moderate;weather=Clear,3,jitter_ms=jitter_moderate;latency_ms=latency_moderate;weather=Clear
apriori,0.08074,movement_speed=Walking;service_degraded=0;signal_strength_dbm=signal_moderate,3,movement_speed=Walking;service_degraded=0;signal_strength_dbm=signal_moderate
apriori,0.08072,app_type=Browse;infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate,3,app_type=Browse;infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate
apriori,0.08072,app_type=Call;congestion_level=Medium;infrastructure_profile=Nominal,3,app_type=Call;congestion_level=Medium;infrastructure_profile=Nominal
apriori,0.08072,app_type=Streaming;downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate,3,app_type=Streaming;downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_moderate
apriori,0.08072,congestion_level=Medium;network_type=5G_NSA;tower_load=Light,3,congestion_level=Medium;network_type=5G_NSA;tower_load=Light
apriori,0.08064,obstruction_level=Medium;service_degraded=0;signal_strength_dbm=signal_moderate,3,obstruction_level=Medium;service_degraded=0;signal_strength_dbm=signal_moderate
apriori,0.08062,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;obstruction_level=High,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;obstruction_level=High
apriori,0.0806,band=n78;downlink_shortfall_fraction=shortfall_low;tower_load=Light,3,band=n78;downlink_shortfall_fraction=shortfall_low;tower_load=Light
apriori,0.0804,app_type=Gaming;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low,3,app_type=Gaming;downlink_shortfall_fraction=shortfall_low;jitter_ms=jitter_low
apriori,0.08038,congestion_level=High;latency_ms=latency_high;signal_strength_dbm=signal_weak,3,congestion_level=High;latency_ms=latency_high;signal_strength_dbm=signal_weak
apriori,0.08034,jitter_ms=jitter_low;network_type=5G_SA;signal_strength_dbm=signal_moderate,3,jitter_ms=jitter_low;network_type=5G_SA;signal_strength_dbm=signal_moderate
apriori,0.08032,congestion_level=Medium;infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate,3,congestion_level=Medium;infrastructure_profile=Nominal;offered_downlink_mbps=offered_moderate
apriori,0.0803,congestion_level=Medium;infrastructure_profile=Nominal;signal_strength_dbm=signal_strong,3,congestion_level=Medium;infrastructure_profile=Nominal;signal_strength_dbm=signal_strong
apriori,0.0803,jitter_ms=jitter_moderate;time_of_day=evening;weather=Clear,3,jitter_ms=jitter_moderate;time_of_day=evening;weather=Clear
apriori,0.08028,movement_speed=Walking;network_type=5G_NSA;service_degraded=0,3,movement_speed=Walking;network_type=5G_NSA;service_degraded=0
apriori,0.08026,app_type=Streaming;infrastructure_profile=Nominal;obstruction_level=Low,3,app_type=Streaming;infrastructure_profile=Nominal;obstruction_level=Low
apriori,0.0802,offered_downlink_mbps=offered_very_high;service_degraded=1;tower_load=Light,3,offered_downlink_mbps=offered_very_high;service_degraded=1;tower_load=Light
apriori,0.08016,movement_speed=Walking;time_of_day=morning;weather=Clear,3,movement_speed=Walking;time_of_day=morning;weather=Clear
apriori,0.08014,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;network_type=5G_SA,3,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;network_type=5G_SA
apriori,0.08014,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;signal_strength_dbm=signal_moderate,3,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;signal_strength_dbm=signal_moderate
apriori,0.08014,jitter_ms=jitter_low;obstruction_level=Low;time_of_day=night,3,jitter_ms=jitter_low;obstruction_level=Low;time_of_day=night
apriori,0.0801,congestion_level=High;movement_speed=Static;obstruction_level=Low,3,congestion_level=High;movement_speed=Static;obstruction_level=Low
apriori,0.0801,congestion_level=High;tower_load=Light;weather=Clear,3,congestion_level=High;tower_load=Light;weather=Clear
apriori,0.08008,app_type=Call;infrastructure_profile=Nominal;obstruction_level=Low,3,app_type=Call;infrastructure_profile=Nominal;obstruction_level=Low
apriori,0.08006,band=LTE_Anchor;movement_speed=Static;service_degraded=1,3,band=LTE_Anchor;movement_speed=Static;service_degraded=1
apriori,0.08006,movement_speed=Static;network_type=4G;service_degraded=1,3,movement_speed=Static;network_type=4G;service_degraded=1
apriori,0.08004,app_type=Browse;jitter_ms=jitter_moderate;service_degraded=1,3,app_type=Browse;jitter_ms=jitter_moderate;service_degraded=1
apriori,0.08004,app_type=Streaming;movement_speed=Walking;weather=Clear,3,app_type=Streaming;movement_speed=Walking;weather=Clear
apriori,0.08002,congestion_level=Medium;offered_downlink_mbps=offered_very_high;weather=Clear,3,congestion_level=Medium;offered_downlink_mbps=offered_very_high;weather=Clear
apriori,0.08,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;network_type=5G_NSA,3,downlink_shortfall_fraction=shortfall_low;movement_speed=Walking;network_type=5G_NSA
apriori,0.07998,app_type=Call;movement_speed=Walking;weather=Clear,3,app_type=Call;movement_speed=Walking;weather=Clear
apriori,0.07994,congestion_level=Medium;infrastructure_profile=Nominal;time_of_day=night,3,congestion_level=Medium;infrastructure_profile=Nominal;time_of_day=night
apriori,0.07986,congestion_level=Low;jitter_ms=jitter_low;time_of_day=night,3,congestion_level=Low;jitter_ms=jitter_low;time_of_day=night
apriori,0.07976,latency_ms=latency_moderate;network_type=5G_SA;signal_strength_dbm=signal_weak,3,latency_ms=latency_moderate;network_type=5G_SA;signal_strength_dbm=signal_weak
apriori,0.07972,latency_ms=latency_low;obstruction_level=Low;signal_strength_dbm=signal_strong,3,latency_ms=latency_low;obstruction_level=Low;signal_strength_dbm=signal_strong
apriori,0.0797,band=n78;time_of_day=night,2,band=n78;time_of_day=night
apriori,0.07966,congestion_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0,3,congestion_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0
apriori,0.0796,jitter_ms=jitter_low;offered_downlink_mbps=offered_moderate;tower_load=Light,3,jitter_ms=jitter_low;offered_downlink_mbps=offered_moderate;tower_load=Light
apriori,0.07954,movement_speed=Walking;time_of_day=evening;weather=Clear,3,movement_speed=Walking;time_of_day=evening;weather=Clear
apriori,0.0795,movement_speed=Static;offered_downlink_mbps=offered_high;tower_load=Light,3,movement_speed=Static;offered_downlink_mbps=offered_high;tower_load=Light
apriori,0.0795,network_type=5G_NSA;signal_strength_dbm=signal_weak;weather=Clear,3,network_type=5G_NSA;signal_strength_dbm=signal_weak;weather=Clear
apriori,0.07948,congestion_level=High;service_degraded=1;time_of_day=evening,3,congestion_level=High;service_degraded=1;time_of_day=evening
apriori,0.07948,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;network_type=5G_SA,3,downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;network_type=5G_SA
apriori,0.07948,latency_ms=latency_moderate;offered_downlink_mbps=offered_low;service_degraded=0,3,latency_ms=latency_moderate;offered_downlink_mbps=offered_low;service_degraded=0
apriori,0.07946,app_type=Gaming;infrastructure_profile=Nominal;obstruction_level=Low,3,app_type=Gaming;infrastructure_profile=Nominal;obstruction_level=Low
apriori,0.07946,app_type=Streaming;movement_speed=Static;service_degraded=1,3,app_type=Streaming;movement_speed=Static;service_degraded=1
apriori,0.07946,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_moderate;service_degraded=1,3,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_moderate;service_degraded=1
apriori,0.0794,infrastructure_profile=Nominal;obstruction_level=Medium;time_of_day=night,3,infrastructure_profile=Nominal;obstruction_level=Medium;time_of_day=night
apriori,0.07938,obstruction_level=Low;service_degraded=0;tower_load=Moderate,3,obstruction_level=Low;service_degraded=0;tower_load=Moderate
apriori,0.07936,infrastructure_profile=Nominal;latency_ms=latency_high;obstruction_level=Low,3,infrastructure_profile=Nominal;latency_ms=latency_high;obstruction_level=Low
apriori,0.07936,infrastructure_profile=Nominal;network_type=5G_SA;tower_load=Moderate,3,infrastructure_profile=Nominal;network_type=5G_SA;tower_load=Moderate
apriori,0.07934,infrastructure_profile=Nominal;obstruction_level=Medium;offered_downlink_mbps=offered_very_high,3,infrastructure_profile=Nominal;obstruction_level=Medium;offered_downlink_mbps=offered_very_high
